Sampling fequency [Hz]:	100	x-velocity [mm/s]: 	100	Track length [mm]:	10	Cycles:	9000
Fx	Fy	Fz	Tx	Ty	Tz	x-Position
12.850	0.047	-24.245	0.092	0.196	0.063	7596.000
9.968	0.763	-20.313	0.087	0.173	0.035	7737.000
15.526	1.637	-22.490	0.091	0.063	0.047	7737.000
6.436	-0.679	-22.544	0.089	0.213	0.037	7737.000
10.719	0.109	-19.969	0.092	0.130	0.043	7979.000
8.758	0.176	-20.921	0.090	0.104	0.049	8000.000
7.333	0.231	-20.243	0.088	0.069	0.037	8000.000
1.038	0.262	-18.926	0.070	0.017	0.013	7968.000
0.709	1.097	-19.448	0.079	-0.055	-0.017	7968.000
-10.314	-1.095	-22.743	0.079	0.055	-0.036	7763.000
0.006	-0.128	-16.545	0.070	-0.079	-0.038	7678.000
-4.949	-0.226	-14.455	0.052	-0.103	-0.015	7678.000
-7.120	-0.570	-14.248	0.062	-0.250	-0.043	7678.000
-4.376	-0.100	-16.175	0.099	-0.166	0.029	6957.000
-3.943	-0.376	-17.905	0.080	-0.174	-0.026	6859.000
-3.932	0.573	-18.818	0.073	-0.252	-0.044	6596.000
0.213	0.527	-15.936	0.077	-0.016	-0.023	6327.000
-2.608	-0.406	-16.318	0.049	-0.137	-0.067	5700.000
-0.011	-0.179	-17.122	0.066	-0.151	0.001	5417.000
-6.054	0.410	-14.462	0.069	-0.215	-0.040	4941.000
-6.104	0.655	-17.000	0.112	-0.298	-0.067	4484.000
-2.932	-1.834	-5.073	0.044	-0.168	-0.029	3996.000
-3.040	-0.294	-4.718	0.040	-0.119	0.063	3477.000
-0.415	-0.909	-12.769	0.038	-0.141	-0.086	3288.000
-4.003	0.836	-14.101	0.058	-0.179	0.113	2981.000
-1.157	-1.348	-12.574	0.054	-0.195	-0.081	2981.000
-5.825	-0.081	-14.081	0.057	-0.234	-0.003	1880.000
-1.496	0.877	-6.938	0.111	-0.106	0.014	1542.000
-9.197	0.037	-15.540	0.067	-0.324	-0.014	1280.000
-3.258	-1.055	-9.080	0.072	-0.193	-0.010	1280.000
-3.569	0.321	-9.237	0.092	-0.232	-0.004	715.000
-5.773	1.032	-17.350	0.080	-0.351	-0.066	583.000
-4.078	0.604	-12.319	0.089	-0.256	-0.046	352.000
-8.524	-0.247	-18.313	0.080	-0.410	-0.009	301.000
-3.631	1.358	-18.961	0.104	-0.429	-0.090	159.000
-8.662	2.739	-13.906	0.098	-0.485	0.011	42.000
-10.882	-1.629	-21.373	0.085	-0.448	-0.057	13.000
-9.359	0.702	-20.697	0.090	-0.467	-0.039	2.000
-7.012	0.848	-22.068	0.083	-0.439	-0.027	2.000
1.726	-0.318	-24.145	0.109	-0.241	-0.023	105.000
7.020	0.624	-19.548	0.164	-0.334	0.054	215.000
7.212	1.637	-23.353	0.145	-0.073	0.004	215.000
15.481	0.812	-25.903	0.111	-0.051	0.091	215.000
13.771	0.177	-23.381	0.130	0.012	0.039	643.000
11.449	-0.105	-24.220	0.120	0.008	0.049	907.000
13.710	0.728	-23.441	0.103	0.021	0.048	1140.000
10.965	-0.127	-22.245	0.088	0.012	0.041	1467.000
12.252	0.129	-20.855	0.097	0.033	0.050	1467.000
11.978	0.269	-22.364	0.093	0.027	0.063	1467.000
11.839	0.531	-21.429	0.096	0.018	0.046	2383.000
13.704	0.510	-23.767	0.097	0.054	0.058	2980.000
13.881	0.657	-22.556	0.092	0.100	0.042	3325.000
13.771	0.382	-24.211	0.098	0.089	0.061	3425.000
16.692	0.894	-25.954	0.114	0.165	0.049	3425.000
13.842	0.111	-25.005	0.115	0.129	0.031	3425.000
13.864	0.360	-25.264	0.120	0.128	0.073	3425.000
14.567	0.127	-27.776	0.120	0.132	0.060	5632.000
12.471	0.239	-25.324	0.123	0.125	0.069	5976.000
13.387	0.876	-25.906	0.124	0.131	0.062	6309.000
13.268	0.489	-24.820	0.106	0.147	0.066	6389.000
13.503	0.943	-26.681	0.113	0.137	0.053	6389.000
14.667	0.503	-28.091	0.128	0.226	0.063	7099.000
14.710	-0.031	-25.935	0.105	0.258	0.065	7369.000
15.034	1.065	-25.234	0.105	0.236	0.041	7501.000
13.966	0.536	-23.257	0.094	0.180	0.048	7666.000
8.427	-1.068	-21.102	0.090	0.180	0.039	7853.000
12.784	0.980	-20.914	0.096	0.136	0.053	7873.000
9.785	-0.050	-23.678	0.093	0.127	0.075	7979.000
11.710	-0.071	-20.363	0.096	0.159	0.033	7979.000
7.996	0.466	-21.261	0.095	0.116	0.050	7999.000
7.059	0.352	-19.746	0.075	0.082	0.014	7955.000
-1.185	0.883	-17.292	0.084	-0.119	0.018	7940.000
-5.145	-0.724	-19.835	0.067	-0.071	-0.033	7848.000
-7.206	3.404	-12.590	0.035	-0.302	0.000	7848.000
-6.263	-0.533	-17.377	0.100	-0.158	-0.040	7499.000
-4.218	1.068	-16.109	0.075	-0.165	-0.037	7395.000
-4.118	0.792	-12.969	0.069	-0.149	0.012	7061.000
-6.308	-0.923	-11.499	0.069	-0.152	-0.085	6853.000
-2.465	0.515	-12.816	0.086	-0.124	-0.011	6853.000
-6.405	-0.932	-12.432	0.052	-0.149	-0.043	6853.000
-1.273	-0.121	-12.093	0.068	-0.127	-0.064	5959.000
-0.983	1.100	-19.837	0.091	-0.045	0.013	5407.000
-1.174	0.332	-8.900	0.038	-0.013	-0.067	5015.000
-2.270	0.186	-8.746	0.054	-0.094	-0.050	4665.000
-7.344	0.400	-7.568	0.079	-0.218	-0.007	4410.000
-4.770	3.128	-1.339	0.077	-0.087	-0.004	3956.000
-2.010	-2.103	-12.755	0.067	-0.200	-0.046	3956.000
1.271	-0.776	-18.002	0.035	-0.121	-0.006	2702.000
-0.521	-0.090	-14.915	0.052	-0.223	-0.045	2345.000
0.952	0.764	-7.602	0.060	-0.152	0.036	2056.000
-4.529	0.559	-23.069	0.078	-0.402	-0.036	1629.000
-0.740	-0.231	-16.422	0.078	-0.216	0.007	1629.000
-4.615	0.557	-17.356	0.076	-0.270	0.031	1629.000
0.573	-0.476	-14.629	0.053	-0.148	-0.081	1629.000
-3.779	0.937	-11.703	0.070	-0.263	-0.014	1629.000
-1.979	-0.228	-12.015	0.054	-0.219	-0.017	435.000
-5.202	0.811	-14.891	0.081	-0.342	-0.023	261.000
-6.047	1.080	-15.085	0.080	-0.384	-0.034	185.000
-9.892	0.286	-16.298	0.085	-0.435	-0.060	57.000
-11.631	-1.281	-20.547	0.079	-0.428	-0.038	23.000
-10.431	1.190	-18.236	0.102	-0.488	-0.072	1.000
-9.394	0.394	-19.415	0.115	-0.476	-0.037	0.000
-9.009	0.394	-21.202	0.109	-0.464	-0.058	13.000
-0.498	1.307	-22.184	0.101	-0.343	-0.014	54.000
1.347	0.616	-22.448	0.126	-0.347	0.016	113.000
-6.954	-2.108	-24.918	0.143	-0.098	-0.043	225.000
16.144	-1.523	-26.417	0.139	-0.057	0.098	405.000
14.075	-0.012	-24.225	0.134	-0.012	0.057	455.000
13.572	0.949	-24.481	0.132	-0.063	0.066	696.000
12.726	1.419	-25.081	0.114	-0.024	0.034	844.000
13.893	0.374	-26.280	0.106	0.011	0.059	1289.000
15.548	1.037	-26.716	0.125	0.034	0.069	1485.000
14.402	0.076	-24.525	0.114	0.041	0.046	1485.000
14.387	0.490	-25.156	0.108	0.066	0.066	2329.000
12.900	0.195	-24.206	0.100	0.034	0.038	2540.000
14.156	0.670	-22.748	0.109	0.104	0.046	2978.000
13.817	0.227	-23.771	0.089	0.077	0.054	3532.000
14.122	0.509	-22.711	0.100	0.117	0.033	4029.000
12.654	-0.004	-21.972	0.096	0.114	0.057	4488.000
10.534	0.368	-22.365	0.109	0.067	0.048	4737.000
11.842	-0.057	-21.697	0.106	0.132	0.040	5145.000
10.782	0.675	-21.015	0.102	0.090	0.063	5795.000
13.872	0.540	-22.405	0.087	0.164	0.057	6139.000
11.144	0.920	-21.621	0.088	0.112	0.043	6472.000
11.398	0.312	-22.016	0.104	0.121	0.057	6680.000
11.294	-0.167	-22.805	0.109	0.121	0.040	6995.000
11.471	0.681	-23.898	0.107	0.124	0.050	7249.000
9.399	0.923	-22.919	0.102	0.145	0.065	7479.000
12.927	0.326	-23.937	0.109	0.150	0.050	7651.000
11.452	-0.095	-22.743	0.103	0.136	0.067	7682.000
17.553	1.338	-24.318	0.099	0.035	0.069	7682.000
8.766	0.292	-23.973	0.092	0.212	0.058	7931.000
15.467	0.712	-22.262	0.106	0.236	0.048	7974.000
11.922	0.248	-22.814	0.091	0.196	0.035	7974.000
10.862	0.587	-22.023	0.087	0.149	0.049	7974.000
9.942	0.591	-22.547	0.096	0.142	0.038	7999.000
7.213	0.233	-19.804	0.086	0.097	0.017	7991.000
1.555	0.286	-17.906	0.100	-0.034	-0.017	7885.000
-1.118	-0.234	-16.286	0.078	-0.105	0.014	7835.000
-7.916	2.905	-19.173	0.051	-0.279	-0.098	7751.000
-6.223	0.907	-16.165	0.108	-0.240	-0.020	7751.000
-2.293	-0.254	-14.143	0.084	-0.102	-0.054	7418.000
-6.910	0.555	-16.540	0.074	-0.184	0.032	7124.000
-7.893	1.175	-12.692	0.084	-0.209	0.001	7124.000
-6.363	-1.156	-19.206	0.086	-0.249	-0.087	6533.000
-5.360	0.004	-13.866	0.093	-0.228	0.025	6342.000
-2.159	0.668	-14.221	0.079	-0.115	-0.036	6042.000
-4.517	1.300	-14.685	0.075	-0.137	-0.037	6042.000
-2.815	0.106	-10.766	0.052	-0.083	0.044	5205.000
-3.442	-0.296	-10.538	0.052	-0.107	-0.067	4591.000
-4.619	0.788	-12.949	0.081	-0.132	-0.031	4263.000
-4.348	1.441	-6.230	0.089	-0.141	0.011	4263.000
-5.349	-0.546	-12.896	0.073	-0.237	-0.097	3143.000
-4.533	0.256	-10.352	0.089	-0.161	-0.014	2764.000
0.324	0.427	-8.076	0.065	-0.097	0.000	2764.000
-8.035	0.879	-20.670	0.056	-0.290	-0.048	1898.000
-1.265	0.636	-8.868	0.088	-0.175	-0.005	1583.000
-4.970	0.926	-14.206	0.073	-0.262	-0.026	1298.000
-2.206	0.067	-14.284	0.066	-0.197	-0.052	1067.000
-4.530	0.450	-16.842	0.076	-0.241	0.010	991.000
-2.986	-0.713	-13.928	0.065	-0.329	0.010	991.000
-1.728	0.326	-16.870	0.090	-0.340	0.023	383.000
-8.426	0.650	-16.076	0.102	-0.370	-0.046	321.000
-10.386	-2.469	-22.838	0.086	-0.395	-0.037	321.000
-5.329	2.941	-14.581	0.090	-0.416	-0.012	321.000
-8.121	0.823	-17.019	0.078	-0.477	-0.035	321.000
-10.438	-0.303	-17.628	0.096	-0.427	-0.042	321.000
-8.138	0.172	-16.620	0.111	-0.414	-0.050	0.000
-8.880	0.234	-17.418	0.101	-0.436	-0.049	0.000
-4.276	0.617	-19.485	0.094	-0.359	-0.025	3.000
-1.354	-0.005	-19.604	0.095	-0.346	0.001	3.000
-4.253	-1.018	-18.000	0.120	-0.231	0.015	3.000
8.584	2.680	-16.849	0.139	-0.232	0.037	3.000
9.763	-0.682	-23.049	0.112	-0.031	0.074	455.000
13.589	0.558	-23.178	0.118	-0.021	0.045	656.000
11.375	0.103	-24.163	0.113	0.003	0.052	839.000
14.478	0.169	-25.952	0.110	-0.017	0.060	839.000
13.975	0.477	-26.729	0.118	-0.019	0.063	839.000
15.244	0.438	-27.014	0.124	0.008	0.070	1678.000
14.635	0.661	-28.248	0.128	0.035	0.053	1753.000
15.738	0.377	-27.084	0.119	0.068	0.066	2417.000
17.108	0.197	-26.877	0.109	0.094	0.043	2857.000
15.066	0.480	-27.241	0.121	0.062	0.075	2857.000
17.502	0.259	-29.123	0.128	0.134	0.055	3741.000
13.945	0.714	-28.449	0.129	0.064	0.041	4023.000
12.889	0.594	-28.824	0.123	0.070	0.065	4649.000
15.473	1.190	-28.785	0.127	0.141	0.064	5148.000
13.467	-0.060	-29.054	0.128	0.091	0.068	5570.000
16.809	0.589	-28.540	0.123	0.207	0.079	5914.000
12.820	-0.485	-27.080	0.114	0.139	0.070	5914.000
15.207	0.204	-26.769	0.128	0.183	0.069	6409.000
11.547	0.411	-23.701	0.114	0.149	0.058	6871.000
11.924	0.894	-23.537	0.107	0.152	0.056	7130.000
9.558	-0.340	-20.953	0.086	0.151	0.053	7308.000
11.883	0.499	-20.834	0.095	0.124	0.047	7308.000
10.769	0.217	-21.561	0.093	0.149	0.056	7708.000
8.655	-0.976	-20.107	0.087	0.135	0.043	7815.000
11.048	0.508	-22.186	0.077	0.049	0.092	7843.000
11.523	1.038	-18.880	0.098	0.175	0.018	7972.000
10.587	0.143	-21.227	0.079	0.105	0.044	7990.000
9.490	0.229	-19.703	0.096	0.175	0.032	8000.000
6.837	0.434	-18.179	0.085	0.090	0.023	7990.000
1.103	0.628	-18.822	0.080	-0.070	0.013	7961.000
-4.259	1.185	-14.746	0.066	-0.154	0.000	7845.000
-8.778	0.839	-21.788	0.066	-0.174	-0.055	7764.000
-1.457	1.219	-17.679	0.101	-0.185	0.019	7608.000
-8.642	-1.516	-17.816	0.080	-0.245	-0.054	7432.000
-5.359	0.724	-17.809	0.067	-0.202	-0.011	7432.000
-3.839	-0.386	-14.397	0.083	-0.120	-0.018	7432.000
-6.839	0.212	-16.089	0.070	-0.253	-0.025	6776.000
-2.531	-0.313	-11.471	0.079	-0.078	-0.017	6448.000
-6.300	1.253	-14.041	0.068	-0.153	-0.026	6056.000
-6.125	0.818	-11.519	0.082	-0.213	-0.087	6056.000
-3.194	1.671	-13.303	0.073	-0.148	0.072	5302.000
-3.478	1.039	-3.914	0.046	-0.063	-0.099	5205.000
-4.753	-1.090	-9.530	0.042	-0.143	-0.040	4370.000
-1.878	-0.329	-16.990	0.082	-0.237	0.073	4227.000
-4.801	-0.379	-18.748	0.091	-0.304	-0.074	3418.000
-4.416	1.246	-13.775	0.085	-0.247	-0.025	3060.000
-1.344	0.491	-11.902	0.096	-0.206	0.063	2816.000
-2.882	-1.462	-16.996	0.066	-0.244	-0.115	2816.000
-3.574	-0.042	-13.069	0.049	-0.227	0.030	1794.000
-5.129	1.804	-17.769	0.073	-0.266	-0.019	1478.000
-2.460	-1.885	-10.747	0.053	-0.182	-0.130	1271.000
0.166	0.135	-14.112	0.058	-0.101	0.060	950.000
-5.171	-0.048	-16.119	0.056	-0.250	-0.018	735.000
-5.150	-0.079	-13.364	0.053	-0.316	-0.070	628.000
-3.371	0.657	-15.720	0.075	-0.286	0.002	349.000
-8.035	1.357	-13.766	0.087	-0.338	-0.063	208.000
-0.465	3.681	-15.391	0.101	-0.434	-0.048	185.000
-8.550	1.797	-12.215	0.095	-0.469	-0.050	36.000
-11.877	-1.278	-18.385	0.099	-0.443	-0.073	18.000
-8.605	0.264	-19.311	0.108	-0.449	-0.035	0.000
-8.738	0.473	-19.278	0.096	-0.454	-0.061	0.000
-7.765	0.730	-20.400	0.088	-0.424	-0.034	1.000
-1.172	1.124	-21.494	0.092	-0.318	-0.020	46.000
-3.075	-0.371	-21.568	0.111	-0.329	-0.002	64.000
-6.335	-2.500	-21.989	0.123	-0.185	0.018	64.000
11.673	1.225	-20.408	0.154	-0.080	0.081	64.000
15.686	-0.879	-25.046	0.121	0.002	0.085	512.000
14.991	1.051	-24.563	0.100	-0.040	0.060	737.000
12.851	0.405	-23.212	0.108	0.015	0.049	922.000
14.840	-0.224	-25.144	0.114	-0.026	0.068	1159.000
13.249	0.605	-26.498	0.124	-0.009	0.056	1159.000
14.414	0.587	-26.629	0.122	0.006	0.049	1159.000
14.762	0.453	-27.305	0.118	0.027	0.062	2092.000
13.248	0.114	-26.202	0.115	0.082	0.054	2522.000
14.356	0.036	-23.825	0.104	0.072	0.047	2522.000
14.267	0.502	-24.672	0.115	0.099	0.061	3456.000
14.294	0.535	-24.204	0.112	0.137	0.034	3819.000
12.945	-0.528	-25.385	0.124	0.117	0.044	4317.000
16.949	-0.255	-25.325	0.105	0.206	0.036	4317.000
14.248	0.110	-24.385	0.094	0.169	0.068	5334.000
17.770	0.239	-25.913	0.094	0.254	0.046	5647.000
15.038	0.780	-25.372	0.098	0.210	0.052	5868.000
14.715	0.459	-24.993	0.117	0.208	0.054	5868.000
14.231	0.367	-24.195	0.120	0.187	0.051	6694.000
12.566	0.573	-22.730	0.096	0.174	0.044	6915.000
10.428	0.567	-19.551	0.084	0.136	0.058	7018.000
10.058	0.250	-19.936	0.088	0.159	0.036	7394.000
10.604	0.383	-19.784	0.084	0.141	0.050	7634.000
9.663	1.238	-20.521	0.094	0.127	0.043	7682.000
12.073	0.617	-21.532	0.093	0.168	0.030	7851.000
10.961	0.050	-23.460	0.078	0.057	0.075	7851.000
13.723	1.118	-19.859	0.100	0.206	0.037	7851.000
9.717	-0.179	-23.104	0.090	0.163	0.045	7851.000
11.328	0.672	-22.766	0.098	0.175	0.050	8000.000
9.718	0.379	-21.340	0.087	0.154	0.037	8000.000
7.396	0.312	-20.483	0.087	0.088	0.040	7996.000
1.711	0.530	-18.238	0.078	-0.009	0.022	7996.000
-3.180	0.876	-19.156	0.075	-0.044	-0.033	7863.000
-2.086	-0.466	-19.511	0.073	-0.076	-0.014	7863.000
-0.707	1.333	-13.169	0.080	-0.148	-0.003	7863.000
-7.886	0.541	-18.339	0.073	-0.115	-0.026	7440.000
-5.209	0.200	-16.448	0.090	-0.239	-0.029	7194.000
-3.251	-0.913	-14.188	0.083	-0.166	-0.037	7020.000
-3.680	-0.637	-20.581	0.080	-0.073	-0.059	6862.000
-3.120	0.108	-11.610	0.076	-0.170	0.003	6862.000
-1.849	-1.319	-13.497	0.081	-0.121	-0.027	6071.000
-5.629	-0.089	-20.724	0.065	-0.263	-0.006	5790.000
-2.312	0.173	-16.227	0.081	-0.156	-0.051	5790.000
-4.776	0.769	-14.627	0.089	-0.227	0.001	4959.000
-1.525	-0.781	-14.131	0.070	-0.236	-0.000	4476.000
-6.318	1.859	-3.920	0.078	-0.121	-0.018	4002.000
-5.942	1.803	-18.730	0.085	-0.164	0.008	3598.000
-8.693	-1.378	-14.542	0.047	-0.243	-0.015	3272.000
-0.954	1.489	-4.639	0.072	-0.070	-0.073	3272.000
-4.572	1.110	-15.674	0.040	-0.193	-0.058	2245.000
-2.594	-1.197	-10.985	0.048	-0.174	-0.016	2245.000
-0.858	0.608	-10.582	0.069	-0.167	-0.062	1548.000
-3.799	0.456	-11.839	0.072	-0.166	-0.017	1220.000
-4.597	-0.493	-10.075	0.081	-0.207	-0.062	1045.000
-4.291	-0.698	-15.243	0.071	-0.251	-0.050	722.000
-5.332	1.687	-16.381	0.081	-0.359	0.012	722.000
-7.548	-0.361	-15.065	0.073	-0.277	-0.081	390.000
-7.761	1.860	-19.169	0.094	-0.414	0.004	239.000
-4.137	3.963	-14.083	0.115	-0.489	-0.064	164.000
-9.556	0.958	-19.970	0.109	-0.504	-0.025	69.000
-12.555	-0.455	-21.694	0.102	-0.477	-0.027	69.000
-9.169	1.104	-21.014	0.090	-0.479	-0.074	0.000
-9.059	0.901	-22.392	0.092	-0.487	-0.036	1.000
-4.631	1.208	-23.449	0.104	-0.424	-0.033	41.000
-0.165	0.181	-24.738	0.132	-0.280	-0.017	59.000
-4.790	-2.068	-24.749	0.156	-0.116	-0.018	59.000
8.584	-1.352	-23.074	0.135	-0.139	0.045	350.000
16.977	0.455	-25.030	0.133	0.027	0.064	522.000
14.650	-0.353	-28.065	0.119	-0.000	0.071	522.000
15.429	0.437	-26.647	0.135	-0.019	0.054	920.000
13.998	0.279	-27.074	0.129	0.013	0.056	1142.000
14.051	0.772	-27.306	0.122	-0.030	0.044	1319.000
13.437	1.464	-27.411	0.121	-0.051	0.081	1805.000
11.927	0.412	-27.173	0.112	-0.015	0.043	2212.000
14.154	0.750	-28.898	0.129	-0.023	0.069	2541.000
14.878	0.704	-30.106	0.130	0.013	0.073	2787.000
15.673	0.467	-29.487	0.136	0.077	0.047	3323.000
15.469	1.014	-29.055	0.130	0.094	0.106	3323.000
16.234	0.614	-28.908	0.126	0.120	0.047	3323.000
19.291	0.350	-30.553	0.138	0.222	0.067	4791.000
16.735	0.249	-29.126	0.136	0.196	0.061	5291.000
17.942	-0.082	-28.477	0.124	0.240	0.049	5642.000
13.266	0.550	-25.534	0.105	0.148	0.069	5830.000
14.212	-0.163	-24.498	0.108	0.208	0.050	6386.000
13.202	0.347	-22.568	0.096	0.173	0.060	6614.000
12.149	0.879	-21.749	0.095	0.197	0.057	6614.000
10.334	0.437	-18.223	0.075	0.127	0.037	7131.000
12.273	0.844	-18.836	0.078	0.160	0.057	7131.000
10.799	0.241	-21.226	0.067	0.159	0.046	7570.000
10.193	0.679	-19.702	0.082	0.158	0.032	7617.000
14.355	1.782	-21.372	0.094	0.065	0.059	7617.000
6.208	-0.738	-21.987	0.081	0.207	0.034	7933.000
10.795	0.371	-20.474	0.085	0.131	0.042	7987.000
8.285	-0.567	-19.255	0.088	0.100	0.043	8000.000
6.816	0.190	-19.300	0.084	0.029	0.030	7991.000
1.393	0.776	-18.146	0.071	-0.067	0.026	7991.000
-4.777	0.084	-19.679	0.062	-0.041	-0.023	7863.000
2.423	2.541	-15.831	0.080	-0.173	-0.006	7773.000
0.057	1.897	-18.529	0.105	-0.026	-0.039	7695.000
-1.133	0.317	-17.723	0.086	-0.086	-0.019	7695.000
-9.307	-0.324	-17.292	0.075	-0.252	-0.040	7211.000
-3.471	0.036	-15.072	0.098	-0.138	-0.048	7106.000
-3.505	-0.424	-16.786	0.083	-0.151	-0.020	6744.000
-8.464	1.239	-17.153	0.036	-0.291	-0.012	6650.000
-2.174	0.133	-17.626	0.104	-0.134	-0.047	6346.000
-4.629	-0.827	-17.489	0.039	-0.240	-0.028	6346.000
-1.523	-2.677	-11.854	0.041	-0.156	-0.023	5348.000
1.396	1.234	-9.505	0.088	-0.040	0.051	4867.000
-6.489	1.588	-21.776	0.056	-0.257	-0.113	4867.000
-2.101	0.168	-4.787	0.082	-0.132	0.163	3927.000
0.767	-3.288	-11.346	0.077	-0.099	-0.040	3578.000
-6.030	-0.722	-17.820	0.041	-0.240	-0.016	3578.000
-2.821	0.664	-5.423	0.111	-0.110	0.060	2557.000
-6.255	0.882	-17.340	0.060	-0.281	-0.099	2229.000
-0.634	-0.405	-14.272	0.063	-0.255	-0.043	1833.000
-6.135	0.695	-10.499	0.055	-0.148	0.017	1509.000
-4.794	-1.139	-11.190	0.069	-0.178	-0.104	1509.000
-4.106	1.160	-17.267	0.061	-0.220	-0.021	964.000
-3.470	0.023	-16.938	0.068	-0.245	-0.037	719.000
-5.746	-0.168	-11.144	0.079	-0.312	-0.002	674.000
-5.728	-0.608	-16.697	0.083	-0.298	-0.025	674.000
-5.235	0.814	-16.387	0.078	-0.366	-0.051	243.000
-8.478	3.229	-14.265	0.086	-0.458	-0.015	160.000
-10.166	-1.713	-18.387	0.077	-0.371	-0.017	62.000
-11.786	0.597	-19.601	0.099	-0.505	-0.063	26.000
-7.702	0.946	-20.449	0.095	-0.448	-0.035	26.000
-9.762	0.320	-20.172	0.085	-0.448	-0.059	26.000
-8.655	1.073	-20.141	0.085	-0.452	-0.036	26.000
-9.420	0.627	-19.728	0.087	-0.464	-0.059	26.000
-9.559	0.543	-19.528	0.099	-0.467	-0.042	26.000
-9.536	0.543	-19.219	0.102	-0.471	-0.056	0.000
-8.813	0.733	-21.691	0.109	-0.482	-0.047	6.000
-2.420	0.794	-21.981	0.108	-0.358	-0.018	48.000
-4.287	0.781	-24.355	0.136	-0.381	-0.017	104.000
-1.714	-0.847	-24.942	0.140	-0.289	-0.008	104.000
10.637	-1.953	-26.771	0.152	-0.110	0.094	349.000
16.735	0.759	-25.288	0.159	0.016	0.055	475.000
12.828	-0.246	-26.980	0.109	-0.047	0.067	706.000
13.291	1.130	-24.379	0.108	-0.018	0.062	706.000
12.075	0.786	-24.011	0.107	-0.022	0.051	706.000
12.989	-0.253	-22.792	0.112	-0.009	0.040	1529.000
12.089	0.277	-23.158	0.107	0.047	0.050	1773.000
13.794	0.465	-24.447	0.114	0.052	0.052	1773.000
14.754	0.568	-26.676	0.119	0.096	0.046	2593.000
16.906	0.871	-26.697	0.117	0.086	0.059	3045.000
15.929	0.353	-27.569	0.113	0.138	0.054	3161.000
18.076	0.101	-27.883	0.124	0.169	0.044	3921.000
12.294	-0.127	-24.414	0.116	0.115	0.043	4451.000
13.626	0.245	-25.829	0.121	0.128	0.042	4451.000
12.997	1.180	-26.276	0.128	0.115	0.089	4451.000
15.865	0.302	-28.246	0.119	0.142	0.060	4451.000
14.651	0.721	-29.243	0.126	0.147	0.068	5890.000
11.258	0.421	-28.998	0.126	0.062	0.096	6372.000
10.827	0.264	-26.244	0.121	0.064	0.037	6532.000
11.916	0.874	-24.787	0.114	0.137	0.087	6993.000
11.476	0.958	-23.371	0.093	0.148	0.067	7248.000
12.161	0.371	-21.354	0.102	0.161	0.023	7304.000
11.452	0.165	-23.646	0.099	0.161	0.075	7304.000
11.058	0.035	-22.601	0.093	0.126	0.018	7304.000
15.246	2.346	-21.862	0.096	0.090	0.072	7853.000
6.751	-0.225	-22.263	0.084	0.180	0.030	7942.000
14.213	1.396	-21.055	0.092	0.159	0.054	7942.000
10.116	0.260	-20.934	0.088	0.194	0.048	7942.000
10.099	0.301	-20.604	0.083	0.158	0.046	7999.000
7.356	0.478	-20.253	0.091	0.107	0.005	7977.000
-0.883	-0.045	-17.207	0.094	-0.083	0.002	7874.000
0.311	3.613	-15.391	0.069	-0.154	-0.000	7780.000
-13.519	0.139	-16.511	0.034	-0.249	-0.069	7780.000
-1.838	-2.389	-12.738	0.101	-0.153	0.038	7780.000
-6.597	-0.704	-16.425	0.070	-0.188	0.003	7270.000
-6.227	-0.817	-12.994	0.069	-0.192	-0.044	7082.000
-2.508	-0.073	-13.737	0.078	-0.171	0.002	6751.000
-7.494	0.422	-15.241	0.092	-0.195	-0.042	6587.000
-7.232	1.130	-15.014	0.079	-0.208	-0.060	6587.000
-3.331	-0.845	-10.806	0.080	-0.097	-0.047	5811.000
-7.909	-0.616	-14.875	0.063	-0.190	0.070	5373.000
-2.082	-0.686	-11.979	0.072	-0.112	-0.084	5373.000
-3.293	-0.170	-20.277	0.083	-0.150	-0.010	5373.000
-1.722	0.437	-16.434	0.064	-0.182	-0.057	4141.000
-0.956	-0.991	-15.546	0.073	-0.191	-0.038	3717.000
1.792	0.849	-16.188	0.067	-0.204	0.024	3226.000
-3.242	-0.424	-15.258	0.073	-0.230	-0.097	2718.000
-1.669	-0.609	-16.351	0.082	-0.216	-0.015	2247.000
-9.103	-0.978	-15.933	0.075	-0.370	-0.003	2064.000
-4.180	0.412	-22.004	0.096	-0.324	-0.036	1579.000
-8.921	-1.581	-13.182	0.077	-0.297	0.012	1283.000
-6.781	0.577	-17.935	0.091	-0.299	0.001	1196.000
-2.578	0.191	-15.867	0.077	-0.286	-0.025	1196.000
-1.559	-0.698	-15.443	0.068	-0.244	-0.022	566.000
-5.334	-0.894	-19.652	0.075	-0.364	-0.016	486.000
-7.715	-0.275	-18.215	0.093	-0.435	-0.032	486.000
-9.508	0.104	-12.672	0.091	-0.336	-0.035	146.000
-8.871	-1.874	-20.124	0.077	-0.265	-0.062	100.000
-7.461	1.840	-14.802	0.073	-0.462	-0.042	35.000
-11.074	0.599	-18.150	0.094	-0.531	-0.039	0.000
-11.224	-0.182	-19.545	0.117	-0.502	-0.056	0.000
-9.486	0.330	-18.992	0.130	-0.482	-0.054	9.000
-3.247	1.041	-21.860	0.107	-0.376	-0.028	51.000
-3.637	0.543	-21.695	0.097	-0.347	-0.006	126.000
-7.832	-2.233	-21.074	0.130	-0.189	-0.002	188.000
11.000	-0.605	-22.079	0.156	-0.143	0.107	347.000
15.268	0.179	-24.262	0.132	-0.001	0.068	512.000
