Sampling fequency [Hz]:	100	x-velocity [mm/s]: 	100	Track length [mm]:	10	Cycles:	9000
Fx	Fy	Fz	Tx	Ty	Tz	x-Position
16.691	-1.827	-8.944	0.065	0.445	0.047	7967.000
18.914	0.291	-7.455	0.079	0.443	0.059	7979.000
18.348	-1.373	-9.629	0.085	0.431	0.032	7979.000
18.494	-0.759	-10.458	0.086	0.421	0.070	7979.000
17.338	-0.850	-11.990	0.087	0.416	0.035	7999.000
12.844	-0.636	-16.262	0.091	0.403	0.042	7970.000
3.548	0.474	-24.153	0.092	0.386	0.006	7970.000
-7.119	-1.908	-34.530	0.085	0.358	-0.014	7970.000
-8.700	2.386	-32.687	0.058	0.143	-0.016	7970.000
-13.520	1.812	-33.555	0.100	0.133	-0.027	7970.000
-14.139	-0.856	-33.098	0.113	0.120	-0.056	7267.000
-11.267	0.191	-30.911	0.113	0.100	-0.025	6999.000
-11.499	-0.857	-32.549	0.117	0.061	-0.060	6767.000
-12.443	-0.239	-32.861	0.119	0.082	-0.026	6452.000
-9.971	0.344	-32.457	0.116	0.003	-0.072	6452.000
-14.050	-2.069	-32.805	0.109	0.080	-0.007	5731.000
-12.303	-0.469	-31.010	0.108	0.087	-0.066	5399.000
-8.187	0.499	-34.159	0.127	0.057	-0.043	5399.000
-8.372	-0.026	-29.933	0.102	0.048	-0.049	5399.000
-13.126	-0.348	-27.391	0.087	-0.007	-0.047	5399.000
-2.963	-0.899	-26.054	0.099	0.107	-0.007	3624.000
-6.475	-0.865	-26.631	0.101	-0.033	-0.002	3050.000
-5.062	0.687	-28.798	0.102	0.078	-0.092	2908.000
-6.571	-0.769	-23.579	0.104	-0.004	0.005	2908.000
-6.571	-0.212	-24.738	0.080	-0.023	-0.028	2908.000
-5.690	0.530	-22.083	0.074	-0.016	-0.069	1610.000
-4.810	-0.771	-24.408	0.087	-0.035	0.000	1291.000
-7.115	-0.580	-25.439	0.095	-0.030	-0.016	1106.000
-5.403	0.657	-20.204	0.065	-0.081	-0.068	1106.000
-6.131	-0.709	-22.686	0.086	-0.111	-0.011	1106.000
-7.067	-0.375	-20.150	0.098	-0.050	-0.028	364.000
-6.913	-0.648	-21.337	0.073	-0.154	-0.026	233.000
-2.421	1.138	-16.320	0.071	-0.219	-0.004	233.000
-11.610	-0.285	-19.326	0.065	-0.156	-0.030	44.000
-9.709	0.316	-18.560	0.067	-0.212	-0.035	5.000
-8.479	-0.360	-17.170	0.064	-0.127	-0.024	5.000
-8.423	-0.334	-17.208	0.066	-0.147	-0.028	5.000
-8.001	-0.334	-18.270	0.068	-0.125	-0.023	5.000
-5.901	-0.289	-18.302	0.075	-0.087	-0.023	2.000
-5.740	-1.045	-18.404	0.083	-0.041	-0.017	33.000
2.705	-1.558	-19.440	0.081	0.124	-0.017	33.000
6.557	-1.451	-19.358	0.116	0.108	0.015	218.000
14.163	-0.085	-19.421	0.083	0.357	0.020	333.000
12.323	-0.749	-20.522	0.071	0.370	0.039	480.000
16.134	-0.128	-20.755	0.070	0.348	0.034	670.000
14.434	-1.098	-19.871	0.069	0.365	0.034	670.000
17.223	-0.298	-20.164	0.064	0.346	0.051	670.000
15.546	-0.199	-19.164	0.063	0.364	0.041	1457.000
17.477	0.097	-19.643	0.058	0.348	0.065	1533.000
16.708	-0.462	-17.884	0.063	0.369	0.044	1533.000
17.471	0.110	-18.208	0.066	0.360	0.072	1533.000
17.832	0.262	-16.579	0.062	0.374	0.026	2976.000
18.317	0.307	-15.913	0.058	0.375	0.058	3293.000
17.431	-0.118	-16.772	0.066	0.373	0.057	3293.000
17.486	0.051	-14.596	0.073	0.392	0.037	3293.000
17.128	-0.804	-14.493	0.063	0.395	0.038	4744.000
17.696	0.004	-13.672	0.075	0.396	0.091	5004.000
19.513	-0.515	-11.349	0.075	0.409	0.026	5580.000
20.322	-0.303	-10.036	0.064	0.414	0.073	5811.000
21.514	-0.443	-9.779	0.047	0.411	0.052	5811.000
20.506	-0.299	-9.370	0.043	0.420	0.039	6687.000
20.041	-0.178	-9.871	0.056	0.417	0.059	6851.000
20.367	-0.775	-8.265	0.065	0.430	0.061	6851.000
18.936	-1.143	-8.385	0.056	0.438	0.034	7356.000
21.411	-0.853	-7.827	0.067	0.428	0.058	7543.000
18.440	-0.441	-10.451	0.078	0.422	0.045	7696.000
13.208	-1.960	-10.463	0.077	0.452	0.022	7696.000
20.258	0.214	-11.813	0.085	0.400	0.060	7922.000
14.934	-1.457	-10.039	0.083	0.445	0.048	7986.000
21.709	-0.989	-9.931	0.077	0.409	0.047	8000.000
18.142	-0.666	-10.031	0.080	0.427	0.062	7998.000
14.422	-0.559	-12.164	0.076	0.430	0.014	7998.000
4.257	-0.172	-28.002	0.088	0.350	0.022	7998.000
-0.765	0.751	-29.821	0.095	0.331	0.004	7845.000
-7.895	1.548	-32.905	0.087	0.235	-0.021	7845.000
-12.671	1.632	-33.885	0.070	0.042	-0.069	7489.000
-10.656	0.526	-34.162	0.095	0.067	0.003	7395.000
-17.282	-0.714	-34.616	0.103	0.097	-0.069	7263.000
-14.491	-0.420	-34.306	0.120	0.123	-0.040	7263.000
-10.009	-0.605	-32.371	0.120	0.058	-0.035	7263.000
-9.955	-1.696	-29.413	0.113	0.093	-0.040	6332.000
-7.225	-0.087	-28.106	0.115	0.056	-0.043	5888.000
-8.643	-1.683	-27.563	0.107	0.023	-0.039	5731.000
-7.549	-1.665	-30.342	0.134	0.115	-0.010	5731.000
-4.844	-0.572	-25.365	0.107	0.127	-0.020	4981.000
-2.714	-1.798	-26.891	0.101	0.098	-0.023	4489.000
-8.153	0.620	-32.664	0.090	0.024	-0.058	4489.000
-4.570	-0.547	-29.811	0.118	0.099	-0.031	4489.000
-4.938	-1.942	-27.258	0.113	0.076	0.006	4489.000
-6.034	0.283	-24.698	0.102	-0.025	-0.088	2488.000
-7.365	0.701	-22.843	0.081	-0.039	-0.024	2270.000
-10.711	0.236	-21.846	0.064	-0.093	-0.021	1638.000
-7.828	0.044	-20.620	0.069	-0.123	-0.012	1638.000
-4.262	-0.338	-22.385	0.095	-0.025	-0.059	1164.000
-6.389	-1.166	-21.538	0.093	-0.046	-0.002	882.000
-7.582	-0.333	-22.668	0.087	-0.047	-0.032	882.000
-5.507	-0.063	-19.437	0.073	-0.123	-0.034	882.000
-8.893	-0.353	-22.762	0.077	-0.142	-0.021	882.000
-10.733	-1.288	-18.560	0.077	-0.076	-0.047	162.000
-6.604	0.520	-18.043	0.081	-0.214	-0.014	85.000
-11.419	-0.387	-19.470	0.070	-0.122	-0.055	85.000
-9.353	-0.174	-18.540	0.075	-0.186	-0.020	85.000
-7.574	0.049	-19.117	0.070	-0.145	-0.031	0.000
-7.626	-0.209	-18.662	0.076	-0.121	-0.029	0.000
-6.836	-0.582	-18.822	0.076	-0.091	-0.026	11.000
-0.949	-0.776	-18.539	0.094	-0.038	-0.011	11.000
-4.001	-1.897	-19.214	0.106	0.024	-0.021	11.000
4.816	-2.592	-21.796	0.093	0.125	0.013	223.000
11.538	-2.871	-23.223	0.078	0.284	0.064	299.000
13.042	0.235	-21.434	0.087	0.308	0.038	464.000
11.733	-0.433	-21.652	0.063	0.364	0.032	464.000
16.495	0.711	-19.605	0.059	0.354	0.049	464.000
15.294	-0.629	-18.208	0.061	0.374	0.021	1228.000
17.727	0.200	-17.646	0.065	0.363	0.075	1228.000
16.779	-0.061	-17.056	0.052	0.375	0.035	1228.000
16.840	0.218	-16.430	0.056	0.379	0.050	2089.000
16.679	0.352	-16.940	0.058	0.375	0.062	2625.000
17.229	0.054	-16.841	0.061	0.375	0.013	2625.000
17.842	-0.055	-16.011	0.072	0.376	0.098	2625.000
17.257	-0.480	-15.268	0.060	0.389	0.008	2625.000
14.072	-0.117	-17.606	0.064	0.383	0.078	4482.000
18.862	-0.124	-12.971	0.072	0.398	0.047	4788.000
18.586	-0.356	-13.315	0.064	0.396	0.078	5334.000
17.739	-0.462	-13.382	0.060	0.401	0.035	5334.000
16.541	-0.341	-14.483	0.072	0.397	0.060	5334.000
16.066	-0.725	-13.987	0.098	0.405	0.054	6397.000
18.382	-1.094	-12.229	0.105	0.407	0.069	6397.000
18.039	-1.556	-11.973	0.084	0.412	0.048	6397.000
18.120	-0.635	-11.956	0.089	0.411	0.057	7222.000
20.567	-0.434	-10.681	0.089	0.408	0.070	7429.000
17.887	-1.041	-9.600	0.092	0.433	0.044	7630.000
19.803	-0.969	-11.556	0.079	0.405	0.059	7671.000
23.402	-0.045	-12.256	0.073	0.379	0.068	7671.000
17.434	-1.484	-8.616	0.066	0.444	0.042	7671.000
22.440	-0.253	-9.089	0.070	0.411	0.061	7983.000
17.030	-1.519	-9.394	0.085	0.440	0.033	7983.000
18.056	-0.107	-10.864	0.089	0.419	0.074	8000.000
18.492	-0.898	-11.599	0.075	0.412	0.046	8000.000
17.717	-0.492	-10.297	0.080	0.427	0.050	7996.000
15.290	-0.671	-14.278	0.087	0.407	0.041	7969.000
3.918	-0.097	-25.571	0.098	0.372	0.022	7969.000
-3.410	-0.235	-31.616	0.099	0.361	-0.008	7969.000
-7.320	-0.014	-32.279	0.078	0.218	0.000	7969.000
-15.706	0.755	-32.598	0.082	0.107	-0.038	7969.000
-14.351	0.445	-32.207	0.084	0.097	-0.044	7302.000
-10.975	0.585	-30.785	0.102	0.012	-0.046	7084.000
-17.452	-0.799	-34.324	0.108	0.070	-0.032	7011.000
-13.290	-0.411	-33.584	0.116	0.101	-0.079	6559.000
-9.609	-0.609	-30.878	0.113	0.037	-0.003	6474.000
-10.374	-1.090	-28.586	0.114	0.061	-0.050	6474.000
-5.472	-0.032	-28.556	0.110	-0.004	-0.031	6474.000
-6.325	-0.955	-26.710	0.114	0.016	-0.023	5359.000
-6.130	-0.882	-26.392	0.092	0.099	-0.020	4793.000
-8.064	-0.526	-27.495	0.107	0.077	-0.043	4341.000
-9.397	0.115	-27.584	0.094	0.041	-0.056	3754.000
-11.214	1.856	-27.625	0.089	-0.010	-0.013	3754.000
-6.386	0.157	-23.082	0.089	0.079	-0.038	2852.000
-2.136	-0.876	-21.048	0.095	-0.044	0.008	2506.000
-7.069	-0.771	-23.013	0.088	-0.016	-0.042	2506.000
-12.750	0.878	-26.186	0.079	-0.100	-0.034	2506.000
-9.422	0.368	-22.137	0.071	-0.206	-0.007	1319.000
-8.161	-0.166	-23.941	0.097	-0.056	-0.029	1137.000
-9.169	0.019	-24.033	0.099	-0.087	-0.063	1137.000
-6.620	0.239	-20.517	0.070	-0.166	-0.004	588.000
-9.412	-0.414	-22.037	0.070	-0.128	-0.022	402.000
-7.907	-0.295	-18.473	0.060	-0.116	-0.043	254.000
-2.687	0.358	-18.435	0.082	-0.172	0.002	210.000
-12.324	-1.164	-19.716	0.072	-0.112	-0.053	210.000
-5.704	0.397	-19.357	0.073	-0.190	-0.018	210.000
-9.852	-0.053	-20.068	0.077	-0.150	-0.033	1.000
-6.916	-0.460	-17.519	0.066	-0.096	-0.028	1.000
-6.822	-0.392	-19.228	0.074	-0.102	-0.026	1.000
-7.363	-0.175	-18.705	0.071	-0.116	-0.027	0.000
-5.259	-0.544	-18.393	0.072	-0.102	-0.018	19.000
-4.579	-1.102	-18.708	0.091	0.022	-0.008	19.000
1.634	-1.812	-20.506	0.076	0.008	0.015	19.000
9.705	-1.044	-18.356	0.099	0.269	0.038	299.000
16.055	0.297	-21.240	0.083	0.344	0.026	426.000
12.066	-0.134	-22.769	0.066	0.351	0.052	618.000
16.977	0.054	-22.558	0.075	0.327	0.053	618.000
15.521	-0.624	-19.090	0.074	0.366	0.027	618.000
17.076	0.033	-18.626	0.067	0.359	0.056	1237.000
16.844	-0.098	-17.126	0.061	0.374	0.044	1558.000
18.127	-0.006	-16.731	0.047	0.370	0.041	1558.000
17.852	0.154	-17.064	0.054	0.369	0.035	1558.000
17.481	0.117	-17.602	0.063	0.366	0.063	1558.000
17.208	-0.073	-16.480	0.065	0.377	0.045	3227.000
18.988	0.054	-14.772	0.066	0.381	0.069	3368.000
15.022	-0.121	-19.827	0.066	0.361	0.047	3831.000
19.616	0.063	-13.230	0.067	0.391	0.064	3831.000
19.384	-0.397	-13.474	0.063	0.392	0.029	5071.000
19.190	-0.522	-13.933	0.072	0.387	0.075	5189.000
18.423	-0.756	-12.432	0.079	0.406	0.047	5189.000
18.306	-0.931	-12.306	0.085	0.408	0.042	5189.000
19.947	-0.699	-10.279	0.084	0.415	0.067	6567.000
20.534	-0.681	-8.455	0.072	0.427	0.059	6867.000
20.609	-0.873	-8.621	0.071	0.426	0.054	6867.000
21.445	-0.432	-9.160	0.073	0.417	0.049	6867.000
18.596	-1.252	-8.136	0.078	0.441	0.044	6867.000
19.001	-0.910	-10.715	0.077	0.417	0.051	7684.000
20.547	-0.467	-11.762	0.079	0.399	0.065	7821.000
13.877	-2.179	-9.450	0.081	0.456	0.037	7821.000
23.088	0.239	-11.730	0.081	0.385	0.080	7821.000
17.792	-1.580	-7.732	0.074	0.449	0.057	7993.000
19.484	-0.695	-9.531	0.077	0.424	0.048	8000.000
18.485	-1.025	-12.217	0.091	0.407	0.053	8000.000
15.489	-0.350	-12.934	0.083	0.417	0.040	7997.000
10.716	-0.434	-19.636	0.088	0.386	0.032	7997.000
5.677	-0.457	-28.166	0.098	0.342	0.009	7997.000
-7.150	-0.760	-33.714	0.086	0.346	-0.016	7997.000
-15.175	2.438	-34.401	0.081	0.053	-0.013	7544.000
-15.722	0.007	-34.942	0.082	0.095	-0.070	7390.000
-11.815	1.430	-33.919	0.111	0.031	-0.028	7340.000
-14.237	0.360	-34.986	0.110	0.090	-0.041	7340.000
-12.785	-0.158	-33.520	0.121	0.041	-0.065	7340.000
-14.807	-1.196	-32.772	0.121	0.096	-0.025	6508.000
-7.924	0.734	-31.834	0.135	0.018	-0.069	6277.000
-15.850	-1.634	-34.673	0.112	0.064	-0.033	5654.000
-9.707	0.619	-34.046	0.125	0.088	-0.061	5394.000
-10.138	0.535	-30.105	0.108	-0.003	-0.045	5394.000
-9.079	-0.056	-31.726	0.103	0.141	-0.047	5394.000
-11.739	0.971	-32.391	0.126	0.032	-0.067	3875.000
-15.861	1.947	-27.906	0.104	-0.024	-0.018	3403.000
-10.545	0.889	-26.358	0.077	-0.040	-0.024	3239.000
-8.881	-0.359	-25.047	0.082	-0.067	-0.032	2499.000
-5.695	-0.138	-24.790	0.082	-0.100	-0.033	2358.000
-9.126	-0.352	-24.788	0.095	-0.106	0.020	1949.000
-9.696	-0.053	-23.501	0.084	-0.102	-0.079	1949.000
-13.455	0.338	-25.207	0.075	-0.185	0.012	1949.000
-10.575	0.463	-22.457	0.070	-0.207	-0.060	1046.000
-8.368	0.267	-22.727	0.096	-0.071	-0.033	694.000
-10.412	0.010	-21.934	0.078	-0.134	-0.027	694.000
-7.698	-0.389	-20.584	0.071	-0.136	-0.037	334.000
-6.914	0.440	-20.222	0.082	-0.154	-0.016	193.000
-6.943	0.410	-20.584	0.085	-0.155	-0.043	155.000
-9.403	-1.211	-18.961	0.063	-0.169	-0.011	155.000
-8.267	-0.214	-18.152	0.073	-0.134	-0.052	155.000
-8.761	-0.766	-18.743	0.078	-0.111	-0.031	0.000
-4.073	-0.417	-18.169	0.080	-0.102	-0.020	0.000
-5.103	-1.096	-19.463	0.101	-0.032	0.002	96.000
4.005	-0.951	-17.155	0.078	-0.063	0.003	96.000
3.531	-2.977	-21.099	0.106	0.302	-0.009	96.000
13.701	-2.235	-18.796	0.093	0.303	0.080	96.000
12.168	-0.259	-20.987	0.060	0.325	0.032	479.000
13.258	-0.051	-20.263	0.040	0.367	0.033	882.000
17.084	-0.300	-17.719	0.071	0.367	0.056	1072.000
16.344	-0.441	-19.299	0.072	0.359	0.032	1145.000
18.334	-0.082	-16.169	0.068	0.373	0.062	1145.000
18.451	0.328	-16.945	0.056	0.366	0.047	1145.000
19.497	-0.053	-16.920	0.056	0.362	0.032	2284.000
18.225	-0.132	-17.977	0.063	0.358	0.081	2591.000
16.210	-0.701	-16.066	0.065	0.387	0.029	2591.000
18.208	-0.066	-15.024	0.065	0.384	0.061	2591.000
16.073	-0.486	-15.763	0.060	0.389	0.062	2591.000
18.335	-0.202	-14.047	0.063	0.394	0.003	4656.000
20.508	-0.412	-12.695	0.057	0.391	0.077	4941.000
19.160	-0.360	-13.436	0.066	0.392	0.061	5260.000
18.424	-0.936	-12.892	0.088	0.402	0.051	5260.000
18.424	-0.417	-13.468	0.108	0.396	0.062	6216.000
18.834	-1.108	-10.903	0.091	0.416	0.072	6528.000
20.634	-0.765	-9.951	0.079	0.415	0.038	6890.000
20.416	-1.086	-9.590	0.083	0.417	0.090	6890.000
20.341	-0.766	-9.108	0.081	0.423	0.050	6890.000
19.869	-0.875	-8.411	0.088	0.432	0.050	7534.000
19.962	-1.024	-9.298	0.081	0.424	0.040	7678.000
18.189	0.442	-11.662	0.079	0.411	0.073	7762.000
20.467	0.852	-10.539	0.093	0.410	0.035	7762.000
19.186	-1.802	-7.360	0.069	0.444	0.070	7762.000
19.795	-0.265	-5.982	0.082	0.452	0.054	7997.000
19.618	-0.981	-8.059	0.084	0.437	0.033	7997.000
20.936	-0.745	-9.341	0.089	0.417	0.082	7997.000
20.020	-1.089	-8.894	0.090	0.427	0.045	8000.000
19.408	-1.311	-9.811	0.089	0.422	0.058	7993.000
14.222	-0.421	-17.062	0.088	0.389	0.034	7944.000
1.031	-0.656	-25.416	0.082	0.390	-0.001	7944.000
0.162	1.376	-36.495	0.104	0.299	0.011	7944.000
-12.200	1.378	-37.283	0.067	0.234	-0.027	7944.000
-12.251	1.324	-34.553	0.083	0.119	-0.050	7944.000
-14.560	-0.044	-37.328	0.109	0.122	-0.028	7944.000
-13.123	0.083	-31.846	0.102	0.089	-0.059	7144.000
-15.249	0.044	-37.297	0.123	0.090	-0.066	6718.000
-12.175	0.227	-36.855	0.129	0.053	-0.024	6423.000
-16.335	-0.611	-35.381	0.118	0.103	-0.081	6423.000
-10.220	-0.409	-34.821	0.128	0.012	-0.022	6423.000
-15.701	-1.425	-34.794	0.119	0.077	-0.072	5280.000
-10.054	-0.322	-34.542	0.142	0.073	-0.053	4923.000
-7.622	0.811	-32.481	0.120	-0.003	-0.060	4453.000
-9.878	0.707	-30.437	0.100	-0.013	-0.062	4453.000
-1.762	0.071	-29.357	0.089	0.113	-0.017	4453.000
-10.175	-0.482	-27.517	0.113	-0.035	-0.092	4453.000
-9.982	0.628	-24.950	0.090	-0.097	0.013	2617.000
-9.497	0.519	-26.188	0.080	-0.066	-0.041	2509.000
-9.578	0.147	-22.593	0.074	-0.021	-0.022	2509.000
-7.517	0.347	-22.366	0.085	-0.043	-0.023	2509.000
-7.147	-0.126	-25.136	0.091	-0.080	-0.009	1246.000
-6.370	-0.192	-24.068	0.085	-0.059	-0.027	1000.000
-9.638	-0.885	-26.107	0.081	-0.091	-0.011	1000.000
-6.914	0.534	-22.665	0.077	-0.126	-0.062	1000.000
-10.273	-0.533	-25.418	0.082	-0.124	-0.046	364.000
-10.729	0.480	-22.204	0.095	-0.170	-0.024	364.000
-8.479	0.345	-17.230	0.069	-0.166	-0.055	364.000
-13.294	0.541	-23.022	0.073	-0.176	-0.032	67.000
-11.835	-0.153	-19.937	0.072	-0.238	-0.033	9.000
-8.331	0.150	-19.827	0.066	-0.151	-0.033	3.000
-9.379	-0.485	-19.478	0.073	-0.146	-0.020	3.000
-7.593	-0.140	-19.935	0.079	-0.129	-0.033	3.000
-6.417	-0.305	-20.187	0.077	-0.100	-0.027	1.000
-6.398	-0.983	-19.100	0.086	-0.067	-0.016	15.000
1.152	-1.760	-20.854	0.081	0.107	-0.037	15.000
2.943	-3.002	-19.710	0.120	0.136	0.022	15.000
15.538	-1.228	-19.984	0.105	0.330	0.043	351.000
11.927	-0.902	-20.700	0.068	0.372	0.014	425.000
16.286	-0.088	-19.994	0.067	0.352	0.051	425.000
14.433	-0.957	-18.831	0.073	0.374	0.023	425.000
16.382	-0.451	-19.081	0.061	0.360	0.056	1079.000
16.104	0.267	-18.308	0.064	0.367	0.046	1352.000
18.071	0.171	-18.296	0.047	0.357	0.048	1640.000
16.215	-0.110	-17.282	0.061	0.375	0.055	1640.000
16.379	-0.272	-17.396	0.063	0.373	0.065	1640.000
18.070	0.001	-16.744	0.064	0.371	0.022	2989.000
18.787	0.287	-16.152	0.061	0.371	0.059	2989.000
16.176	-0.001	-18.241	0.064	0.367	0.071	2989.000
17.602	-0.723	-15.136	0.071	0.388	0.016	4262.000
18.267	0.016	-14.592	0.076	0.385	0.115	4549.000
17.474	-0.376	-14.492	0.072	0.395	0.003	5044.000
18.349	-0.335	-11.641	0.074	0.410	0.102	5044.000
19.919	-0.540	-10.814	0.068	0.412	0.015	5044.000
20.549	-0.397	-9.481	0.062	0.417	0.086	6341.000
20.680	-0.108	-8.767	0.058	0.425	0.017	6544.000
21.635	-0.095	-7.331	0.047	0.429	0.081	6816.000
22.823	-0.725	-6.732	0.049	0.431	0.017	6816.000
21.423	-0.925	-6.160	0.064	0.441	0.073	7297.000
20.929	-1.064	-8.307	0.070	0.427	0.043	7297.000
18.282	-0.468	-10.849	0.077	0.419	0.048	7297.000
15.150	-1.526	-13.289	0.076	0.417	0.038	7832.000
19.720	0.051	-11.549	0.090	0.405	0.054	7832.000
15.224	-0.368	-8.599	0.093	0.454	0.051	7832.000
21.768	-1.536	-10.282	0.079	0.407	0.043	8000.000
17.595	-0.966	-10.952	0.081	0.422	0.055	7998.000
11.396	0.325	-19.134	0.092	0.387	0.015	7976.000
0.469	0.346	-31.874	0.098	0.337	0.026	7976.000
-5.144	0.070	-38.119	0.112	0.284	-0.017	7976.000
-13.641	2.423	-36.168	0.070	0.092	-0.022	7654.000
-15.537	1.491	-37.262	0.110	0.101	-0.056	7410.000
-15.957	-0.013	-36.516	0.116	0.090	-0.040	7351.000
-14.456	-0.646	-36.993	0.120	0.064	-0.060	7183.000
-14.009	-0.772	-35.872	0.124	0.058	-0.040	7183.000
-13.956	0.390	-32.766	0.133	0.105	-0.072	7183.000
-10.070	-0.717	-32.967	0.131	0.023	-0.028	6326.000
-12.976	-2.014	-33.718	0.124	0.132	-0.054	6326.000
-10.003	0.540	-32.635	0.135	0.024	-0.061	5213.000
-7.553	0.230	-32.440	0.113	0.097	-0.044	4952.000
-9.228	-0.570	-30.346	0.113	0.114	-0.055	4642.000
-10.385	0.812	-25.838	0.092	0.079	-0.012	4642.000
-8.090	0.346	-26.951	0.075	0.005	-0.032	4642.000
-3.076	-0.612	-25.976	0.083	0.003	-0.014	3009.000
-6.778	0.506	-27.675	0.117	0.008	-0.039	3009.000
-6.332	-1.049	-21.771	0.099	-0.018	-0.036	2243.000
-7.084	0.559	-25.074	0.088	-0.112	0.012	2243.000
-7.950	0.407	-26.246	0.090	-0.039	-0.075	2243.000
-7.978	-0.253	-23.508	0.086	-0.043	0.001	1168.000
-7.006	0.378	-21.927	0.077	-0.141	-0.030	891.000
-5.637	-0.143	-23.470	0.082	-0.036	-0.035	804.000
-8.224	-0.746	-21.133	0.085	-0.141	-0.021	804.000
-8.369	-0.038	-22.627	0.096	-0.138	-0.056	804.000
-6.723	0.290	-16.736	0.084	-0.112	-0.014	236.000
-2.502	0.905	-18.296	0.074	-0.249	-0.011	236.000
-12.684	-0.581	-20.009	0.075	-0.084	-0.042	236.000
-8.587	0.230	-18.388	0.077	-0.182	-0.019	2.000
-6.875	-0.416	-18.647	0.072	-0.125	-0.037	2.000
-5.924	-0.613	-17.472	0.075	-0.088	-0.015	2.000
-6.386	-0.498	-18.929	0.076	-0.097	-0.030	2.000
-6.437	-0.332	-18.235	0.075	-0.103	-0.023	0.000
-5.434	-0.702	-17.445	0.079	-0.067	-0.020	2.000
0.779	-0.943	-17.254	0.083	0.040	-0.012	2.000
1.457	-2.893	-18.821	0.123	0.195	-0.011	2.000
12.793	0.639	-18.742	0.110	0.232	0.007	201.000
8.247	-1.248	-17.825	0.061	0.316	0.010	328.000
13.250	-0.298	-18.061	0.073	0.319	0.042	328.000
12.450	-0.291	-19.768	0.068	0.375	0.035	328.000
14.164	-0.103	-19.430	0.059	0.352	0.035	888.000
13.333	0.423	-20.077	0.063	0.367	0.055	1103.000
15.663	-0.241	-19.478	0.063	0.360	0.044	1103.000
14.676	-0.045	-18.865	0.074	0.370	0.051	1103.000
16.540	-0.271	-19.065	0.064	0.360	0.037	2200.000
16.445	-0.127	-16.203	0.061	0.383	0.061	2557.000
18.240	-0.053	-15.486	0.054	0.381	0.037	2937.000
16.618	-0.074	-15.716	0.064	0.387	0.036	2937.000
18.033	-0.490	-12.756	0.064	0.404	0.051	2937.000
17.513	-0.590	-15.685	0.063	0.383	0.034	4565.000
17.072	-0.220	-15.245	0.074	0.388	0.051	4929.000
20.070	-0.495	-11.558	0.078	0.404	0.052	4929.000
18.688	-0.678	-13.174	0.066	0.398	0.043	4929.000
20.658	-0.314	-9.830	0.042	0.415	0.051	6233.000
20.140	-0.224	-10.782	0.039	0.410	0.049	6429.000
18.721	-0.252	-10.786	0.058	0.417	0.045	6769.000
18.929	-0.530	-10.532	0.068	0.418	0.055	6769.000
19.510	-1.074	-9.073	0.059	0.429	0.041	6769.000
21.069	-0.400	-9.358	0.062	0.416	0.080	7386.000
18.650	-0.558	-7.684	0.060	0.445	0.021	7573.000
15.512	-0.395	-12.517	0.075	0.419	0.062	7573.000
17.050	0.238	-11.147	0.074	0.422	0.060	7573.000
17.531	-1.714	-7.992	0.086	0.448	0.049	7949.000
19.284	-0.293	-10.828	0.082	0.413	0.071	7949.000
18.043	-0.987	-10.810	0.068	0.421	0.049	7949.000
18.195	-0.899	-9.639	0.070	0.430	0.043	7949.000
18.449	-0.776	-9.998	0.075	0.426	0.054	7949.000
17.961	-0.831	-10.095	0.073	0.428	0.041	8000.000
16.681	-0.865	-12.921	0.086	0.411	0.047	7998.000
9.602	-0.910	-16.151	0.080	0.422	0.023	7998.000
8.206	-0.158	-24.704	0.094	0.357	0.010	7913.000
-1.767	1.049	-32.000	0.103	0.324	-0.012	7768.000
-10.642	1.566	-35.496	0.063	0.181	-0.025	7733.000
-9.448	-1.596	-32.806	0.101	0.140	-0.020	7733.000
-12.014	0.327	-32.961	0.127	0.109	-0.033	7733.000
-13.957	-0.898	-32.787	0.107	0.114	-0.053	7059.000
-10.474	-0.023	-31.217	0.112	0.035	-0.029	6721.000
-9.725	-1.430	-33.940	0.127	0.105	-0.062	6498.000
-9.975	-0.336	-29.648	0.124	0.018	-0.025	6498.000
-5.035	-1.478	-28.647	0.125	0.076	-0.035	6498.000
-13.067	-1.470	-28.919	0.098	0.059	-0.034	5346.000
-7.399	-0.800	-28.670	0.100	0.094	-0.046	5223.000
-11.807	-0.121	-26.855	0.105	-0.010	-0.059	4564.000
-1.543	-0.983	-26.134	0.107	0.077	-0.014	4052.000
-1.693	-0.901	-25.902	0.099	0.121	-0.009	4052.000
-9.229	-0.965	-28.379	0.098	-0.041	-0.058	4052.000
-8.514	-0.385	-28.251	0.100	0.001	0.011	4052.000
-2.206	-0.305	-23.637	0.106	0.053	-0.067	2368.000
-4.489	-0.289	-25.964	0.096	0.004	-0.023	2042.000
-3.063	-0.653	-22.506	0.086	0.073	-0.030	2042.000
-3.135	0.160	-24.785	0.102	0.004	-0.048	2042.000
-4.656	-0.915	-26.874	0.111	-0.028	-0.060	1036.000
-6.739	-1.069	-21.932	0.090	-0.049	0.022	1036.000
-9.743	0.244	-28.127	0.096	-0.137	-0.076	537.000
-4.895	-0.744	-16.002	0.076	-0.051	0.001	485.000
-8.861	0.237	-21.142	0.081	-0.141	-0.059	485.000
-12.833	-1.415	-18.759	0.057	-0.099	-0.042	485.000
-6.788	0.575	-20.372	0.078	-0.195	-0.009	63.000
