Sampling fequency [Hz]:	100	x-velocity [mm/s]: 	100	Track length [mm]:	10	Cycles:	9000
Fx	Fy	Fz	Tx	Ty	Tz	x-Position
23.089	1.140	-8.752	0.127	0.411	0.064	7772.000
28.044	1.797	-6.511	0.135	0.402	0.092	7884.000
19.434	-1.230	-9.841	0.124	0.422	0.094	7884.000
22.144	0.001	-7.187	0.148	0.430	0.074	7884.000
20.475	-0.432	-9.637	0.125	0.417	0.098	8000.000
19.688	0.062	-9.499	0.124	0.423	0.079	7991.000
15.180	0.187	-17.836	0.144	0.377	0.057	7937.000
3.583	1.362	-31.228	0.152	0.326	0.035	7903.000
-6.496	-0.625	-34.971	0.165	0.352	-0.017	7903.000
-2.552	1.098	-37.357	0.143	0.309	-0.009	7591.000
-19.062	2.179	-40.223	0.142	0.069	-0.078	7534.000
-17.008	0.963	-39.289	0.172	-0.004	-0.071	7200.000
-13.610	0.236	-39.096	0.180	0.126	-0.074	7200.000
-14.831	-0.466	-36.073	0.186	0.034	-0.077	6666.000
-15.187	0.134	-36.684	0.188	0.005	-0.088	6375.000
-14.345	-0.890	-33.758	0.177	0.030	-0.067	6375.000
-9.671	-0.502	-36.387	0.171	0.002	-0.053	6375.000
-16.314	0.693	-32.753	0.176	-0.044	-0.049	5295.000
-11.755	-0.377	-33.866	0.153	-0.011	-0.014	5032.000
-6.380	-0.941	-25.163	0.154	-0.033	-0.049	4797.000
-10.917	0.625	-31.066	0.157	0.047	-0.037	4797.000
-13.791	2.633	-33.129	0.143	-0.009	-0.049	3367.000
-10.672	0.782	-36.045	0.140	-0.005	-0.066	3079.000
-7.263	0.312	-40.428	0.157	0.061	-0.103	2816.000
-5.483	1.842	-39.009	0.160	0.026	-0.021	2816.000
-8.051	0.780	-37.659	0.145	-0.088	0.033	1859.000
-5.890	0.277	-34.263	0.140	-0.027	-0.118	1544.000
-5.252	-0.005	-32.022	0.140	-0.012	-0.042	1208.000
-9.903	0.292	-30.928	0.145	-0.130	0.004	1136.000
-8.039	-0.242	-28.631	0.129	-0.209	-0.095	1136.000
-6.253	0.274	-28.634	0.129	-0.093	-0.054	522.000
-7.578	-0.313	-23.980	0.126	-0.102	-0.054	522.000
