Sampling fequency [Hz]:	100	x-velocity [mm/s]: 	100	Track length [mm]:	10	Cycles:	9000
Fx	Fy	Fz	Tx	Ty	Tz	x-Position
-6.242	0.175	-22.041	0.129	0.162	-0.030	7305.000
0.005	-0.084	-18.469	0.125	0.146	-0.013	7305.000
-4.334	-0.809	-21.302	0.118	0.112	-0.019	7305.000
-2.022	-0.331	-17.447	0.125	0.144	-0.030	7305.000
-3.557	-0.158	-19.243	0.119	0.129	-0.022	7305.000
-1.390	-0.441	-16.961	0.116	0.120	0.018	5773.000
-3.115	-0.274	-20.420	0.111	0.092	-0.018	5648.000
-0.372	-0.340	-15.817	0.115	0.118	-0.054	5648.000
-3.409	0.731	-15.827	0.119	0.090	0.016	4331.000
-2.402	-0.162	-19.644	0.101	0.089	-0.022	3954.000
-0.735	-1.192	-16.166	0.099	0.030	-0.056	3346.000
2.454	-1.143	-15.186	0.104	0.046	-0.027	3346.000
-3.080	-0.007	-16.684	0.107	0.040	0.074	3346.000
-3.086	-0.069	-18.061	0.095	0.029	-0.075	3346.000
-3.178	-0.653	-16.913	0.103	0.031	-0.029	1843.000
-2.709	0.121	-13.697	0.097	0.037	0.048	1595.000
0.098	-0.262	-14.363	0.101	0.026	-0.079	1218.000
-1.234	0.162	-15.035	0.110	0.038	0.002	1218.000
-2.043	0.563	-17.454	0.109	0.039	-0.013	1218.000
0.650	0.007	-15.190	0.097	0.002	-0.039	591.000
-2.927	0.047	-16.476	0.112	-0.005	0.001	450.000
-0.014	0.379	-16.354	0.104	-0.019	-0.041	450.000
3.319	0.536	-16.295	0.107	-0.048	0.009	124.000
-4.993	-0.499	-15.098	0.098	-0.009	-0.019	44.000
-4.114	0.530	-15.267	0.112	-0.068	-0.028	29.000
-4.023	-0.188	-18.025	0.112	-0.039	-0.015	29.000
-1.777	0.112	-18.220	0.115	-0.013	-0.020	29.000
-2.434	-0.222	-19.492	0.119	0.005	-0.023	0.000
1.912	-0.051	-20.062	0.126	0.095	-0.002	16.000
-0.501	-0.478	-20.417	0.127	-0.033	-0.002	16.000
-0.242	-0.005	-17.178	0.111	0.203	0.003	16.000
4.026	0.516	-17.721	0.121	0.081	0.040	276.000
1.568	-0.045	-21.124	0.125	0.172	0.001	462.000
5.249	-0.074	-19.312	0.118	0.182	0.033	462.000
6.419	0.128	-21.586	0.126	0.186	0.048	462.000
5.334	-0.338	-21.061	0.126	0.209	0.024	462.000
6.141	-0.112	-21.672	0.131	0.203	0.038	1340.000
7.199	-0.403	-21.469	0.133	0.262	0.057	1589.000
8.778	-0.003	-23.350	0.144	0.317	0.039	1589.000
8.212	-0.481	-24.070	0.142	0.281	0.039	2401.000
8.239	-0.431	-23.756	0.144	0.342	0.064	2497.000
8.461	-0.590	-23.942	0.150	0.349	-0.002	3249.000
7.901	0.043	-25.330	0.150	0.352	0.074	3361.000
8.569	-0.827	-24.001	0.147	0.363	0.020	3361.000
8.363	-0.653	-23.497	0.154	0.367	0.046	3361.000
9.128	-0.288	-22.592	0.149	0.369	0.072	5184.000
9.304	-0.523	-21.982	0.151	0.376	0.009	5300.000
11.541	-0.380	-18.362	0.148	0.393	0.038	5300.000
11.416	-0.355	-18.433	0.156	0.390	0.111	5300.000
11.514	-1.308	-18.976	0.149	0.391	-0.001	6636.000
10.102	-0.712	-18.678	0.156	0.397	0.064	6738.000
9.943	-0.932	-18.205	0.147	0.404	0.027	6738.000
9.906	-0.616	-20.325	0.150	0.385	0.055	6738.000
7.703	-1.196	-20.912	0.150	0.394	0.019	7525.000
9.315	-0.007	-19.489	0.156	0.394	0.078	7638.000
9.085	-1.507	-20.990	0.146	0.387	0.001	7737.000
5.965	-1.492	-18.805	0.144	0.419	0.065	7737.000
11.517	-0.213	-21.586	0.157	0.368	0.000	7737.000
6.215	-1.103	-21.756	0.156	0.393	0.055	8000.000
8.716	-0.333	-19.389	0.152	0.400	0.017	8000.000
7.518	-0.625	-20.049	0.152	0.400	0.048	8000.000
7.760	-0.657	-20.651	0.152	0.395	0.012	8000.000
4.563	-0.244	-23.648	0.157	0.385	0.044	7998.000
-0.105	-0.459	-23.919	0.147	0.329	0.009	7976.000
0.883	0.404	-24.832	0.161	0.298	-0.007	7976.000
-10.703	-2.739	-26.855	0.142	0.260	-0.043	7769.000
0.851	0.120	-24.098	0.144	0.202	-0.022	7769.000
-3.865	0.107	-24.521	0.151	0.243	-0.047	7489.000
-1.424	-0.862	-20.960	0.144	0.185	-0.019	7417.000
-0.131	0.027	-21.776	0.139	0.164	-0.022	7417.000
-5.855	0.028	-22.500	0.127	0.175	-0.030	6736.000
-2.237	0.707	-19.512	0.143	0.150	-0.021	6473.000
-3.779	0.320	-19.761	0.113	0.164	0.029	6162.000
-1.769	-0.560	-18.886	0.129	0.142	-0.054	6071.000
-2.700	-0.390	-20.337	0.113	0.145	-0.034	6071.000
-1.269	-0.778	-16.186	0.122	0.106	0.017	5046.000
-3.862	0.222	-19.575	0.113	0.085	-0.009	4742.000
-3.174	0.726	-19.744	0.119	0.082	0.008	4742.000
0.302	-0.289	-15.870	0.102	0.083	-0.036	3488.000
0.484	-1.172	-16.898	0.106	0.046	-0.056	3365.000
-3.139	0.507	-18.202	0.113	0.043	0.020	3365.000
-3.092	-0.410	-18.907	0.104	0.047	-0.025	2464.000
-4.445	0.424	-17.553	0.114	0.042	-0.039	1979.000
-0.175	-0.575	-13.292	0.102	0.047	0.003	1979.000
-3.437	-0.091	-16.343	0.115	0.003	-0.003	1979.000
-4.038	0.150	-14.806	0.105	-0.005	-0.033	964.000
-3.795	0.411	-17.012	0.103	-0.033	-0.032	964.000
-1.107	0.251	-14.371	0.103	-0.030	-0.009	964.000
-3.107	-0.122	-13.230	0.098	-0.011	-0.024	377.000
-2.672	-0.912	-17.708	0.097	-0.042	-0.012	328.000
3.250	0.917	-14.109	0.103	-0.102	0.008	328.000
-4.470	-0.367	-16.867	0.097	-0.010	-0.012	328.000
-4.588	0.783	-14.455	0.100	-0.061	-0.021	328.000
-4.078	0.141	-15.600	0.092	-0.021	-0.017	0.000
-2.915	-0.252	-14.412	0.096	-0.037	-0.013	2.000
-1.973	-0.155	-15.705	0.101	0.031	0.003	25.000
5.513	-0.274	-18.493	0.106	0.145	-0.006	25.000
10.474	0.348	-19.837	0.134	0.106	0.031	176.000
5.180	-0.343	-23.112	0.128	0.254	0.038	324.000
9.206	-0.316	-20.011	0.131	0.248	0.013	324.000
9.270	-0.195	-22.152	0.139	0.251	0.048	324.000
6.321	-0.398	-20.989	0.135	0.249	0.034	833.000
8.187	-0.232	-22.142	0.135	0.225	0.025	1095.000
7.193	-0.346	-22.763	0.138	0.277	0.048	1421.000
8.176	-0.354	-22.943	0.138	0.287	0.016	1717.000
8.419	-0.370	-23.131	0.141	0.302	0.054	1717.000
9.206	-0.242	-24.286	0.144	0.319	0.061	2464.000
8.641	-0.678	-23.322	0.143	0.328	0.017	2464.000
8.707	-0.219	-22.654	0.146	0.371	0.058	2464.000
7.917	-0.430	-23.625	0.157	0.367	0.068	3831.000
8.880	0.248	-22.410	0.151	0.374	0.005	4303.000
10.939	-0.472	-21.022	0.155	0.372	0.101	4436.000
9.005	-0.177	-23.901	0.161	0.361	0.024	4436.000
9.790	-0.906	-21.777	0.150	0.373	0.071	4436.000
8.863	-0.052	-21.499	0.150	0.381	0.020	5973.000
11.072	-0.767	-18.446	0.142	0.394	0.065	6299.000
10.522	-0.260	-18.341	0.151	0.398	0.050	6299.000
11.758	-0.662	-17.290	0.151	0.401	0.056	6299.000
10.026	-0.801	-17.589	0.152	0.408	0.034	7088.000
8.918	-1.179	-17.522	0.152	0.415	0.035	7301.000
10.363	-0.509	-18.296	0.159	0.400	0.051	7301.000
9.491	-0.780	-20.139	0.150	0.389	0.046	7693.000
3.567	-0.961	-18.736	0.151	0.434	0.012	7826.000
11.691	0.741	-21.200	0.159	0.366	0.070	7916.000
5.037	-1.165	-22.405	0.148	0.395	0.019	7916.000
9.947	-0.446	-19.151	0.148	0.395	0.040	7916.000
6.644	-0.587	-21.947	0.154	0.390	0.026	7916.000
7.513	-0.470	-20.596	0.154	0.395	0.055	7916.000
6.662	-0.508	-22.668	0.151	0.384	0.020	7998.000
2.847	-0.620	-23.507	0.158	0.373	0.031	7979.000
-0.765	0.058	-25.734	0.152	0.265	-0.001	7898.000
-5.092	-0.771	-25.821	0.165	0.258	-0.029	7833.000
-1.251	-0.120	-23.416	0.151	0.151	-0.008	7705.000
-3.243	0.219	-24.212	0.146	0.190	-0.034	7570.000
-3.885	-0.644	-22.100	0.136	0.204	-0.043	7570.000
1.763	0.001	-21.518	0.142	0.143	-0.027	7160.000
-5.916	-0.426	-24.197	0.133	0.176	-0.022	6873.000
-3.558	-0.046	-20.604	0.133	0.154	-0.018	6801.000
-2.483	-0.636	-19.710	0.122	0.111	-0.019	6801.000
-3.817	-0.434	-21.448	0.123	0.162	-0.046	6801.000
-1.369	-0.589	-18.555	0.124	0.155	0.016	5678.000
-4.528	0.277	-19.399	0.127	0.143	-0.011	5678.000
-1.681	-0.699	-18.985	0.117	0.057	-0.036	5678.000
0.014	-1.375	-16.069	0.106	0.062	0.003	4256.000
-3.051	-0.584	-20.428	0.110	0.058	-0.046	4256.000
-2.726	-0.251	-18.885	0.100	0.078	0.009	4256.000
-2.099	-0.419	-15.580	0.108	0.069	0.009	3095.000
-0.126	-0.348	-14.508	0.103	0.037	-0.037	3095.000
-2.060	-0.110	-17.151	0.112	0.035	0.004	3095.000
-4.456	0.525	-14.356	0.100	0.061	-0.052	1770.000
-3.022	0.365	-17.365	0.104	0.029	-0.021	1446.000
-2.144	0.284	-14.262	0.107	0.003	-0.017	1446.000
-1.294	0.084	-14.057	0.104	-0.017	-0.041	1446.000
-0.583	-0.070	-14.687	0.105	-0.021	-0.021	644.000
-4.387	0.163	-15.648	0.099	-0.016	-0.008	593.000
-2.915	0.314	-16.289	0.099	-0.034	-0.031	593.000
4.383	-0.135	-11.065	0.093	-0.082	0.008	168.000
-7.215	-0.854	-19.246	0.100	-0.027	-0.020	168.000
-1.013	0.319	-12.549	0.092	-0.087	-0.015	30.000
-5.490	0.273	-16.514	0.094	-0.044	-0.011	4.000
-3.215	0.025	-14.488	0.092	-0.025	-0.020	1.000
-2.093	-0.183	-17.765	0.113	0.034	0.006	23.000
4.967	-0.272	-18.837	0.098	0.156	-0.014	23.000
9.194	-0.279	-18.081	0.122	0.140	0.036	23.000
7.047	0.041	-19.466	0.112	0.195	0.031	352.000
7.015	-0.678	-19.098	0.116	0.256	0.025	352.000
9.328	-0.108	-19.481	0.127	0.215	0.043	352.000
5.446	-0.819	-20.244	0.119	0.240	0.026	961.000
8.016	-0.197	-19.231	0.124	0.237	0.036	1153.000
7.383	-0.310	-21.585	0.130	0.279	0.053	1153.000
8.786	-0.323	-21.068	0.128	0.266	0.017	1153.000
8.295	-0.417	-21.200	0.131	0.299	0.081	2189.000
9.637	-0.027	-23.545	0.144	0.327	0.030	2323.000
9.159	-0.675	-23.641	0.142	0.337	0.029	2609.000
9.142	0.554	-22.032	0.149	0.374	0.036	3172.000
8.575	-0.293	-24.016	0.153	0.354	0.095	3885.000
9.257	-0.806	-22.215	0.141	0.374	0.016	4387.000
10.172	0.123	-20.318	0.151	0.383	0.041	4387.000
9.984	-0.520	-22.746	0.155	0.363	0.074	4387.000
10.177	-0.930	-20.734	0.145	0.383	0.001	4387.000
9.816	-0.497	-21.143	0.152	0.377	0.080	4387.000
10.556	-0.708	-18.749	0.142	0.396	0.037	6397.000
10.724	-0.633	-18.266	0.146	0.398	0.049	6660.000
11.388	-0.541	-17.595	0.146	0.399	0.088	6922.000
9.498	-0.858	-18.002	0.136	0.409	0.004	7203.000
7.949	-0.748	-18.173	0.137	0.414	0.052	7203.000
9.645	-0.528	-17.844	0.142	0.407	0.065	7203.000
10.280	-0.383	-20.066	0.146	0.386	0.037	7744.000
3.609	-1.314	-20.281	0.141	0.421	0.019	7830.000
11.889	0.365	-20.071	0.149	0.375	0.069	7865.000
4.531	-1.259	-22.425	0.141	0.398	0.006	7865.000
9.405	-0.342	-19.390	0.142	0.395	0.048	7865.000
6.991	-0.297	-21.530	0.148	0.391	0.032	8000.000
5.825	-0.499	-19.927	0.147	0.411	0.030	7979.000
0.567	-0.676	-23.982	0.156	0.339	-0.013	7933.000
-2.894	-1.288	-23.946	0.152	0.216	-0.005	7933.000
-5.063	0.469	-20.351	0.144	0.092	-0.044	7933.000
-8.533	-0.533	-22.005	0.145	0.059	-0.033	7613.000
-6.784	-0.912	-19.086	0.129	0.088	-0.026	7378.000
-3.276	-0.028	-21.323	0.131	0.130	-0.031	7261.000
-6.918	-0.171	-23.036	0.130	0.167	-0.039	7261.000
-1.062	-0.029	-19.334	0.138	0.143	-0.004	6696.000
-3.928	-0.994	-20.206	0.118	0.176	-0.026	6615.000
-3.263	0.207	-19.692	0.139	0.112	0.018	6615.000
-3.213	-0.287	-19.165	0.116	0.149	-0.053	6615.000
-2.483	-0.468	-18.030	0.125	0.119	0.019	5334.000
-3.183	0.359	-20.193	0.120	0.155	-0.011	4804.000
-0.478	-0.868	-16.390	0.114	0.058	-0.036	4598.000
-0.059	-0.664	-16.855	0.111	0.070	-0.034	4254.000
-4.442	-1.066	-17.362	0.112	0.074	0.013	3501.000
-3.420	-0.499	-18.711	0.095	0.098	-0.005	3034.000
-0.237	-1.235	-15.017	0.105	0.036	-0.053	2586.000
-2.337	-0.040	-15.370	0.111	0.067	0.072	2586.000
-1.126	-0.341	-16.749	0.112	0.035	-0.061	2586.000
-4.247	0.253	-18.932	0.108	-0.027	0.004	2586.000
-2.787	0.320	-17.530	0.106	0.044	-0.053	2586.000
-2.350	-0.528	-16.752	0.104	-0.003	-0.013	2586.000
0.889	-0.305	-14.336	0.101	-0.013	-0.003	746.000
-4.187	-0.381	-17.324	0.108	-0.009	-0.045	578.000
-3.270	-0.462	-16.546	0.106	-0.014	-0.017	473.000
-2.919	-1.505	-17.126	0.103	0.013	-0.003	473.000
-7.745	-1.099	-19.233	0.103	0.024	-0.060	105.000
-0.652	0.904	-15.296	0.113	-0.051	0.007	37.000
-5.484	-0.475	-18.961	0.117	-0.040	-0.040	5.000
-2.851	0.056	-17.915	0.127	0.013	-0.026	0.000
-2.115	-0.157	-19.327	0.120	0.017	-0.024	0.000
-3.286	-0.028	-18.562	0.118	-0.031	-0.025	0.000
-4.716	0.059	-19.419	0.116	-0.053	-0.014	0.000
-3.265	-0.002	-17.885	0.116	-0.041	-0.027	2.000
0.778	-0.247	-19.264	0.120	0.065	-0.001	11.000
0.464	-0.140	-19.410	0.134	0.104	-0.011	55.000
9.688	-0.505	-18.294	0.126	0.143	0.048	55.000
3.137	-1.027	-19.774	0.118	0.177	0.014	55.000
6.866	-0.031	-18.787	0.126	0.118	0.044	420.000
7.987	-0.409	-20.680	0.126	0.222	0.053	420.000
7.432	-0.501	-20.707	0.129	0.287	0.024	876.000
9.030	-0.029	-22.654	0.137	0.245	0.046	1161.000
8.446	-0.252	-22.106	0.140	0.285	0.034	1161.000
9.727	-0.273	-22.639	0.144	0.324	0.053	1161.000
9.905	-0.204	-22.868	0.143	0.341	0.074	1958.000
8.350	-0.199	-23.745	0.140	0.338	0.031	2228.000
10.325	-0.320	-23.663	0.144	0.352	0.052	2782.000
11.257	-0.526	-22.131	0.148	0.363	0.036	3090.000
9.306	-0.575	-23.016	0.149	0.364	0.099	3573.000
11.933	-0.268	-21.932	0.148	0.359	0.079	4322.000
8.660	-0.928	-21.257	0.151	0.387	-0.010	4322.000
9.507	-0.159	-21.982	0.150	0.371	0.099	4322.000
9.330	-0.001	-20.980	0.152	0.382	0.055	4322.000
12.283	-0.702	-18.037	0.142	0.392	0.036	5982.000
12.768	-0.820	-16.700	0.154	0.400	0.077	6053.000
12.608	-0.757	-16.135	0.154	0.405	0.072	6053.000
11.562	-1.082	-18.112	0.152	0.397	0.016	6053.000
11.208	-0.713	-18.058	0.156	0.397	0.053	7148.000
9.829	-0.966	-17.848	0.150	0.407	0.049	7390.000
9.674	-0.216	-18.874	0.158	0.398	0.048	7390.000
9.233	-1.163	-18.055	0.151	0.409	0.031	7390.000
6.705	-0.567	-16.951	0.154	0.431	0.038	7829.000
13.095	0.345	-17.783	0.161	0.389	0.034	7912.000
6.608	-1.493	-16.578	0.151	0.435	0.045	7936.000
10.050	-0.424	-20.311	0.160	0.385	0.023	8000.000
8.688	-1.009	-20.292	0.161	0.393	0.032	8000.000
7.108	-0.587	-19.832	0.154	0.405	0.022	7982.000
1.793	-0.594	-26.073	0.165	0.372	0.013	7963.000
2.053	-0.948	-25.116	0.172	0.242	-0.007	7963.000
-10.145	-1.134	-24.346	0.144	0.224	-0.061	7963.000
-4.878	-0.382	-24.429	0.162	0.052	-0.030	7619.000
-8.184	-1.086	-22.656	0.149	0.129	-0.033	7371.000
-1.894	-0.339	-20.387	0.148	0.104	-0.026	7304.000
-3.547	-0.553	-23.901	0.145	0.162	-0.031	7304.000
-4.328	-0.220	-22.503	0.143	0.166	-0.021	7304.000
-4.461	0.558	-22.540	0.149	0.212	-0.037	7304.000
0.191	-1.165	-19.425	0.141	0.138	0.012	6136.000
-5.781	0.674	-24.216	0.133	0.163	-0.055	5818.000
0.426	-0.822	-19.082	0.136	0.109	-0.006	5367.000
-3.280	0.259	-23.874	0.132	0.181	-0.027	5367.000
-0.317	-1.373	-18.970	0.128	0.130	-0.027	5367.000
-2.389	1.090	-20.903	0.147	0.143	0.003	3852.000
-0.910	0.070	-20.063	0.127	0.093	-0.010	3476.000
0.395	-0.209	-17.982	0.124	0.071	0.004	3476.000
-4.474	-0.472	-20.590	0.121	0.059	-0.089	2504.000
-2.756	-0.438	-18.377	0.112	0.052	0.056	2203.000
-1.408	-0.877	-15.615	0.110	0.054	-0.010	2203.000
-4.464	0.535	-19.418	0.124	-0.006	-0.052	2203.000
-2.178	0.332	-19.268	0.116	0.015	0.012	1193.000
-0.828	-0.009	-16.182	0.110	0.008	-0.009	931.000
-1.556	-0.308	-17.780	0.112	-0.010	-0.048	865.000
-4.255	-0.121	-19.577	0.109	-0.003	-0.008	502.000
-2.516	-0.723	-16.805	0.107	-0.000	-0.011	343.000
0.234	0.077	-16.614	0.111	-0.042	-0.021	223.000
-6.545	-0.202	-19.702	0.111	0.023	-0.037	223.000
-0.685	-0.859	-15.252	0.106	-0.049	-0.006	223.000
-3.623	-0.056	-17.535	0.114	-0.006	-0.040	14.000
-1.889	-0.420	-17.015	0.119	0.006	-0.014	2.000
-0.226	-0.207	-18.248	0.121	0.030	-0.005	2.000
0.214	0.798	-18.430	0.101	0.082	0.020	2.000
7.596	-0.228	-18.153	0.116	0.111	0.040	203.000
0.910	-0.813	-20.037	0.111	0.211	0.013	295.000
9.003	0.242	-19.081	0.110	0.203	0.042	295.000
5.682	-0.217	-19.903	0.119	0.259	0.026	295.000
8.230	-0.080	-19.279	0.125	0.241	0.033	908.000
7.757	-0.187	-22.252	0.135	0.278	0.043	908.000
9.417	-0.405	-21.738	0.134	0.254	0.054	908.000
9.005	-0.050	-22.886	0.141	0.295	0.004	1630.000
8.978	0.007	-23.398	0.147	0.334	0.083	2135.000
9.941	-0.316	-23.710	0.142	0.357	0.024	2135.000
9.840	-0.202	-24.221	0.151	0.341	0.050	2967.000
10.135	-0.198	-23.702	0.150	0.353	0.096	3325.000
8.818	-1.003	-21.467	0.144	0.385	-0.037	3325.000
8.546	0.339	-22.430	0.161	0.372	0.099	3325.000
12.096	-0.325	-18.797	0.151	0.385	0.066	4604.000
10.843	-0.532	-20.383	0.161	0.381	0.021	4974.000
11.919	-0.717	-19.494	0.158	0.381	0.073	4974.000
10.291	-0.447	-20.146	0.156	0.384	0.063	5974.000
9.568	-0.813	-20.060	0.150	0.390	0.037	6436.000
8.678	-0.960	-20.674	0.147	0.388	0.063	6436.000
8.406	-0.214	-20.663	0.151	0.392	0.008	6436.000
7.476	-0.077	-20.857	0.155	0.392	0.085	6436.000
10.182	-0.330	-19.371	0.151	0.393	0.017	6436.000
9.772	-0.992	-19.165	0.155	0.395	0.063	6436.000
9.837	-0.811	-19.210	0.159	0.396	0.029	7756.000
10.515	0.370	-17.041	0.166	0.409	0.052	7818.000
6.192	-0.395	-19.618	0.159	0.412	0.020	7818.000
8.685	-0.640	-19.479	0.155	0.398	0.067	7989.000
8.082	-0.428	-21.530	0.151	0.386	0.024	8000.000
7.418	-0.766	-20.608	0.151	0.396	0.044	8000.000
8.656	-0.878	-20.043	0.156	0.395	0.025	8000.000
7.540	-0.569	-19.373	0.157	0.406	0.046	7999.000
3.449	-0.248	-26.149	0.159	0.371	0.014	7969.000
-0.063	-0.035	-24.649	0.151	0.403	-0.008	7969.000
4.064	-0.903	-26.374	0.174	0.243	-0.005	7832.000
-10.540	-0.483	-27.138	0.147	0.181	-0.055	7769.000
-2.455	-0.152	-23.637	0.155	0.186	-0.038	7563.000
-7.173	0.139	-27.162	0.163	0.184	-0.042	7444.000
-7.335	-0.453	-26.781	0.146	0.171	-0.036	7444.000
-2.521	-0.513	-21.630	0.146	0.181	-0.034	7444.000
-0.184	-0.924	-20.361	0.141	0.165	-0.014	6592.000
-5.021	0.361	-24.435	0.133	0.156	-0.058	6329.000
-3.559	0.671	-23.689	0.148	0.130	0.013	6329.000
-1.744	0.380	-21.162	0.139	0.157	-0.048	6329.000
-4.463	-0.133	-21.853	0.131	0.109	0.018	5216.000
-2.314	-0.351	-19.280	0.125	0.101	-0.055	4660.000
-1.195	-0.221	-20.159	0.120	0.085	-0.047	4344.000
-5.638	-0.259	-22.311	0.118	0.079	-0.013	4344.000
-0.811	-0.854	-18.666	0.116	0.092	-0.031	4344.000
-1.548	-0.258	-18.024	0.120	0.028	0.024	2899.000
-3.578	0.430	-21.285	0.118	0.085	-0.011	2899.000
-2.358	-0.345	-18.861	0.112	0.032	-0.056	2155.000
-0.224	-0.081	-17.012	0.108	0.004	0.010	2155.000
0.019	-0.517	-14.165	0.110	0.040	-0.006	2155.000
-3.611	-0.400	-18.770	0.109	-0.000	-0.044	1146.000
-4.444	-0.262	-18.245	0.097	0.002	-0.013	874.000
-4.100	-0.311	-15.881	0.102	-0.004	-0.007	874.000
-2.216	-0.242	-14.287	0.106	-0.018	-0.024	874.000
-4.506	-0.379	-17.766	0.106	-0.011	-0.031	291.000
-3.850	0.222	-15.827	0.112	-0.022	-0.007	198.000
-1.157	0.936	-16.156	0.115	-0.027	-0.031	198.000
-6.508	-0.506	-17.599	0.104	-0.039	-0.025	198.000
-1.774	0.354	-16.011	0.106	0.004	-0.028	2.000
-4.978	-0.117	-17.611	0.106	-0.058	-0.025	0.000
-3.745	-0.051	-16.053	0.110	-0.038	-0.009	0.000
3.589	-0.101	-16.334	0.102	0.085	-0.000	56.000
2.787	-0.571	-15.621	0.121	0.145	0.015	148.000
6.591	-0.548	-20.498	0.122	0.249	-0.002	209.000
5.227	-1.538	-17.742	0.118	0.193	0.054	209.000
8.140	0.142	-18.289	0.126	0.201	0.041	209.000
6.109	-0.684	-19.906	0.117	0.261	0.020	732.000
8.684	-0.007	-20.288	0.131	0.251	0.057	1004.000
8.080	-0.175	-21.819	0.134	0.296	0.031	1004.000
10.589	-0.164	-21.923	0.142	0.323	0.062	1004.000
10.041	-0.212	-22.848	0.144	0.322	0.037	1004.000
10.907	-0.608	-23.691	0.139	0.338	0.062	2038.000
9.088	-0.387	-23.061	0.147	0.344	0.058	2428.000
10.196	-0.375	-23.332	0.144	0.359	0.032	2921.000
12.149	-0.432	-22.635	0.151	0.354	0.045	3398.000
9.724	-0.162	-22.849	0.152	0.365	0.033	3398.000
11.940	-0.535	-20.048	0.152	0.375	0.084	3398.000
8.673	-0.261	-23.114	0.160	0.366	0.085	4988.000
10.837	-0.929	-18.455	0.142	0.398	-0.001	4988.000
10.353	-0.128	-19.777	0.160	0.384	0.110	5710.000
11.268	-0.329	-18.636	0.154	0.392	0.056	6016.000
12.402	-1.189	-17.809	0.152	0.396	0.001	6016.000
11.444	-0.866	-17.982	0.159	0.396	0.064	6016.000
10.706	-0.640	-18.200	0.163	0.398	0.064	7046.000
9.077	-0.681	-18.778	0.157	0.403	0.035	7188.000
11.734	-0.569	-19.457	0.161	0.383	0.036	7188.000
9.285	-0.942	-18.916	0.157	0.401	0.041	7188.000
11.713	0.033	-17.599	0.161	0.397	0.070	7709.000
16.917	0.902	-20.142	0.167	0.348	0.053	7871.000
5.872	-1.456	-17.589	0.162	0.430	0.056	7958.000
12.091	-0.371	-16.524	0.157	0.406	0.031	7958.000
9.133	-0.939	-18.684	0.164	0.403	0.061	7958.000
9.047	-0.881	-19.062	0.160	0.401	0.028	7958.000
5.967	-0.542	-23.034	0.161	0.383	0.042	8000.000
2.235	-0.001	-25.732	0.155	0.382	0.000	8000.000
1.514	-0.879	-27.951	0.168	0.349	-0.008	8000.000
5.044	1.044	-25.762	0.186	0.226	-0.024	8000.000
-6.766	-0.472	-25.981	0.157	0.231	-0.076	8000.000
-4.123	-1.260	-24.755	0.165	0.153	-0.038	7511.000
-4.022	-0.260	-24.685	0.165	0.196	-0.052	7275.000
-3.640	-1.095	-23.991	0.149	0.182	-0.022	7275.000
-0.732	-0.332	-20.876	0.148	0.188	-0.052	6859.000
-3.963	-0.692	-23.310	0.133	0.134	0.018	6648.000
-5.438	0.048	-23.873	0.144	0.155	-0.052	6648.000
-0.054	-1.933	-18.209	0.129	0.129	-0.022	6648.000
-5.119	0.575	-24.891	0.138	0.153	-0.001	6648.000
0.223	-1.153	-17.839	0.127	0.074	-0.038	4946.000
-4.521	0.431	-23.848	0.129	0.123	-0.024	4808.000
-0.780	0.637	-19.732	0.129	0.069	-0.013	4808.000
0.457	-0.487	-20.080	0.119	0.088	0.015	4808.000
-4.774	0.119	-21.669	0.116	0.051	-0.091	3248.000
-1.825	-0.272	-18.522	0.112	0.083	0.005	2751.000
-1.315	0.169	-16.297	0.125	0.074	-0.006	2751.000
-3.067	0.344	-17.101	0.114	0.027	-0.020	2751.000
-3.478	0.112	-20.522	0.112	0.039	-0.073	1626.000
-2.281	0.085	-15.074	0.110	0.027	0.028	1537.000
-0.936	-0.171	-17.419	0.105	-0.008	-0.073	1537.000
-2.430	-0.636	-17.701	0.110	-0.021	-0.005	774.000
-5.773	-0.219	-20.661	0.109	-0.023	-0.011	569.000
-2.354	-0.221	-14.089	0.099	-0.050	-0.012	410.000
-5.443	0.458	-16.059	0.108	-0.041	-0.034	323.000
-9.840	-0.715	-17.092	0.101	0.022	-0.038	323.000
-1.331	0.196	-15.247	0.109	-0.016	-0.023	323.000
-5.016	-0.790	-17.109	0.097	-0.014	-0.021	24.000
-2.149	0.138	-15.193	0.102	-0.022	-0.025	0.000
-4.966	-0.180	-15.407	0.105	-0.058	-0.021	0.000
-4.161	-0.106	-14.855	0.100	-0.074	-0.026	0.000
-4.457	-0.129	-15.777	0.104	-0.047	-0.016	0.000
-1.292	-0.318	-16.505	0.108	0.013	-0.017	25.000
2.714	0.375	-17.615	0.104	0.069	-0.001	25.000
6.263	0.311	-18.158	0.116	0.132	0.011	25.000
4.479	-0.818	-20.271	0.114	0.190	0.017	25.000
8.793	0.211	-19.319	0.110	0.243	0.017	301.000
9.179	-0.729	-20.613	0.127	0.266	0.044	614.000
7.859	-0.361	-19.673	0.125	0.279	0.052	792.000
9.492	-0.111	-20.837	0.125	0.257	0.030	877.000
8.429	-0.282	-21.318	0.132	0.297	0.053	877.000
11.079	-0.261	-22.087	0.137	0.307	0.073	1607.000
9.991	-0.411	-21.947	0.134	0.335	-0.012	1607.000
9.588	-0.083	-22.451	0.139	0.351	0.119	1607.000
9.230	-0.657	-22.921	0.138	0.321	0.014	1607.000
8.781	-0.335	-23.353	0.138	0.361	0.008	3192.000
