Sampling fequency [Hz]:	100	x-velocity [mm/s]: 	100	Track length [mm]:	10	Cycles:	9000
Fx	Fy	Fz	Tx	Ty	Tz	x-Position
-3.801	1.559	-11.610	0.041	-0.216	-0.034	2376.000
-0.287	3.077	-17.610	0.041	-0.259	-0.056	1149.000
-2.742	2.636	-11.779	0.039	-0.207	-0.023	1149.000
0.705	2.260	-17.450	0.045	-0.245	-0.051	1149.000
-1.345	2.058	-14.702	0.031	-0.165	-0.066	1149.000
-1.658	2.630	-12.907	0.028	-0.179	-0.018	1149.000
-0.316	3.602	-14.361	0.027	-0.255	-0.045	1149.000
3.338	6.104	-14.058	0.051	-0.265	-0.078	158.000
-3.417	2.859	-13.564	0.024	-0.308	-0.033	66.000
-5.142	2.437	-16.698	0.042	-0.230	-0.056	6.000
-0.636	2.090	-18.006	0.047	-0.278	-0.073	2.000
-2.530	2.867	-17.388	0.053	-0.287	-0.064	0.000
-1.796	2.897	-20.882	0.063	-0.282	-0.063	8.000
0.616	2.642	-20.703	0.067	-0.203	-0.043	8.000
8.044	2.270	-19.937	0.083	-0.110	0.007	8.000
11.379	2.103	-21.797	0.094	-0.056	0.022	217.000
10.529	0.463	-24.626	0.075	0.061	0.049	217.000
15.494	1.875	-23.196	0.099	0.022	0.058	508.000
13.693	2.075	-24.262	0.115	0.021	0.050	508.000
13.301	1.372	-23.505	0.112	0.011	0.070	934.000
12.461	1.365	-22.816	0.100	0.005	0.062	994.000
12.971	1.334	-23.258	0.105	-0.001	0.087	1508.000
12.595	1.276	-22.180	0.089	0.015	0.048	1822.000
11.671	1.285	-22.773	0.106	-0.031	0.056	1994.000
12.163	1.272	-23.835	0.114	0.025	0.070	1994.000
11.799	2.141	-25.274	0.123	-0.027	0.048	1994.000
13.945	2.483	-25.513	0.124	0.041	0.081	1994.000
13.240	0.702	-26.793	0.133	0.051	0.059	1994.000
14.188	1.170	-26.826	0.130	0.105	0.046	4434.000
16.491	2.373	-28.500	0.131	0.147	0.056	4694.000
17.529	1.452	-29.978	0.149	0.204	0.080	4694.000
18.529	1.641	-30.105	0.141	0.206	0.051	4694.000
15.268	2.130	-28.385	0.143	0.191	0.054	6129.000
13.506	1.804	-26.372	0.111	0.164	0.074	6129.000
12.131	1.543	-23.802	0.103	0.153	0.049	6129.000
10.215	2.003	-22.806	0.113	0.142	0.057	6987.000
12.205	0.576	-21.583	0.092	0.169	0.024	7079.000
9.697	1.422	-19.368	0.069	0.159	0.049	7444.000
12.998	2.057	-19.906	0.082	0.185	0.047	7624.000
11.242	0.982	-19.061	0.069	0.183	0.053	7762.000
13.987	4.018	-20.530	0.078	0.113	0.044	7861.000
7.499	0.208	-19.283	0.064	0.190	0.004	7861.000
8.932	1.531	-20.724	0.081	0.076	0.030	7861.000
10.420	2.086	-20.443	0.085	0.170	0.018	7861.000
9.831	1.774	-21.250	0.072	0.160	0.042	8000.000
7.829	1.700	-20.179	0.078	0.086	0.010	7999.000
4.551	1.627	-20.374	0.090	0.003	-0.015	7936.000
0.412	1.362	-18.881	0.102	-0.039	-0.044	7877.000
-7.811	0.485	-25.078	0.046	-0.080	-0.081	7877.000
-2.968	3.322	-14.370	0.043	-0.153	-0.046	7877.000
-3.133	2.076	-17.365	0.051	-0.193	-0.036	7877.000
-3.480	3.327	-13.454	0.029	-0.155	-0.065	7877.000
-3.572	2.497	-7.014	0.030	-0.079	-0.045	6914.000
1.077	3.143	-15.103	0.008	-0.141	-0.070	6660.000
0.739	4.678	-28.607	0.078	-0.192	-0.090	6660.000
0.451	2.846	-11.504	0.032	-0.091	-0.001	5979.000
2.324	0.076	-21.505	0.044	-0.160	-0.063	5643.000
2.514	2.754	-15.722	0.050	-0.111	0.020	5643.000
-2.006	2.575	-7.581	0.012	-0.010	-0.090	5643.000
-2.547	1.307	-9.182	-0.010	-0.141	-0.076	5643.000
-0.671	2.706	-19.675	0.033	-0.170	0.031	4252.000
-3.351	3.673	-8.964	0.002	-0.115	-0.031	3406.000
1.256	0.104	-12.757	0.028	-0.081	-0.122	2939.000
-1.136	2.643	-14.953	0.009	-0.140	0.021	2939.000
-2.681	2.388	-8.866	0.033	-0.115	-0.013	2131.000
-3.377	2.598	-13.061	0.024	-0.195	-0.100	1930.000
-2.282	1.879	-15.060	0.039	-0.314	0.011	1723.000
-1.436	3.202	-10.808	0.029	-0.171	-0.035	1153.000
-2.580	2.751	-17.602	0.030	-0.253	-0.057	1153.000
0.529	2.070	-10.251	0.034	-0.177	-0.057	738.000
-0.483	3.069	-22.557	0.047	-0.233	-0.048	524.000
-0.837	1.782	-15.076	0.045	-0.219	-0.035	524.000
-2.275	3.659	-14.933	0.047	-0.268	-0.046	524.000
3.728	6.288	-13.330	0.060	-0.331	-0.078	524.000
-4.994	1.821	-16.566	0.040	-0.335	-0.060	42.000
-4.150	1.951	-18.479	0.054	-0.284	-0.051	16.000
-1.190	2.356	-20.050	0.049	-0.301	-0.069	0.000
-2.263	2.891	-18.686	0.061	-0.280	-0.058	1.000
2.655	2.305	-17.612	0.064	-0.277	-0.007	62.000
7.659	2.876	-20.071	0.060	-0.216	0.019	135.000
1.664	1.644	-20.288	0.071	0.039	0.020	135.000
10.535	1.775	-22.529	0.077	-0.139	0.037	135.000
10.179	2.208	-22.729	0.090	-0.031	0.042	135.000
12.232	2.088	-23.418	0.105	-0.037	0.045	789.000
13.983	1.452	-25.835	0.119	-0.001	0.059	928.000
15.713	1.717	-26.784	0.123	0.039	0.067	1270.000
15.072	1.859	-26.392	0.118	0.064	0.048	1585.000
15.686	1.913	-26.009	0.118	0.063	0.064	1585.000
17.257	2.172	-27.902	0.126	0.091	0.083	1585.000
17.238	1.641	-27.521	0.126	0.124	0.061	2496.000
17.092	1.254	-28.255	0.131	0.132	0.102	2786.000
16.667	1.583	-28.486	0.140	0.127	0.080	3554.000
17.280	2.097	-28.580	0.128	0.155	0.097	3868.000
17.476	1.845	-30.705	0.143	0.141	0.041	4183.000
15.827	1.140	-31.053	0.151	0.090	0.089	4183.000
14.792	2.183	-30.350	0.135	0.111	0.034	4183.000
15.388	2.510	-32.936	0.146	0.144	0.028	5836.000
18.521	1.717	-32.064	0.161	0.234	0.105	5836.000
20.753	1.709	-29.918	0.164	0.246	0.112	5836.000
21.742	1.465	-31.186	0.160	0.233	0.051	6801.000
19.638	2.235	-28.814	0.152	0.263	0.059	7047.000
18.474	1.817	-28.734	0.141	0.269	0.083	7237.000
16.370	1.820	-27.165	0.112	0.190	0.034	7237.000
13.202	2.234	-25.504	0.120	0.190	0.060	7576.000
13.006	0.523	-24.124	0.100	0.211	0.077	7774.000
10.207	1.525	-23.840	0.118	0.231	0.000	7873.000
16.525	1.353	-23.765	0.087	0.228	0.074	7873.000
13.382	2.576	-22.992	0.092	0.250	-0.007	7996.000
10.100	1.417	-20.605	0.085	0.175	0.028	8000.000
9.845	1.564	-19.525	0.083	0.138	0.038	8000.000
9.312	1.461	-20.116	0.079	0.133	0.024	8000.000
9.167	1.667	-20.469	0.084	0.145	0.023	7998.000
4.480	1.359	-17.113	0.073	0.043	0.003	7998.000
-0.722	0.826	-16.183	0.079	-0.097	-0.020	7908.000
-7.866	0.230	-18.938	0.091	-0.153	-0.065	7908.000
-6.007	1.250	-12.368	0.037	-0.181	-0.067	7908.000
-1.750	2.297	-15.116	0.039	-0.085	-0.098	7908.000
-4.807	2.448	-13.847	0.031	-0.180	-0.008	7908.000
0.544	2.094	-22.048	0.026	-0.101	-0.120	7071.000
-4.986	2.247	-19.570	0.031	-0.143	-0.023	6820.000
-2.368	2.388	-2.583	0.019	-0.051	0.003	6820.000
-0.559	-0.797	-16.804	0.002	-0.101	-0.062	6820.000
-2.899	2.182	-14.544	0.016	-0.075	0.016	5962.000
-0.771	3.112	-17.805	0.012	-0.152	-0.083	5548.000
1.966	1.536	-15.189	0.008	-0.164	-0.089	5301.000
-2.169	3.899	-14.567	0.009	-0.172	-0.014	5301.000
-1.767	2.245	-4.239	0.028	-0.105	-0.097	5301.000
-2.793	2.125	-12.859	-0.015	-0.137	-0.109	3682.000
-0.556	0.842	-9.909	0.022	-0.135	-0.028	3682.000
-2.400	2.824	-10.241	0.003	-0.150	-0.025	2788.000
-0.833	2.483	-15.941	0.032	-0.202	-0.022	2350.000
-0.345	2.375	-14.460	0.013	-0.146	-0.047	2350.000
0.333	2.373	-12.961	0.002	-0.106	-0.044	2350.000
-0.300	3.323	-12.544	0.002	-0.048	-0.046	2350.000
-0.527	2.583	-12.223	-0.001	-0.050	-0.054	1052.000
2.518	2.447	-15.586	0.026	-0.121	-0.042	900.000
-0.746	1.574	-15.953	0.020	-0.135	-0.036	605.000
1.763	2.755	-13.318	0.021	-0.180	-0.026	491.000
-3.340	1.723	-14.616	0.038	-0.223	-0.065	491.000
1.225	3.480	-14.555	0.046	-0.287	-0.047	192.000
-7.637	0.520	-18.793	0.050	-0.239	-0.052	77.000
-3.300	1.143	-17.604	0.047	-0.239	-0.055	62.000
-0.202	2.385	-20.201	0.072	-0.321	-0.066	62.000
-2.782	2.334	-20.815	0.069	-0.300	-0.060	62.000
-1.868	2.492	-21.821	0.063	-0.258	-0.069	9.000
6.359	2.570	-22.617	0.103	-0.192	-0.032	46.000
8.304	1.877	-23.500	0.110	-0.088	-0.003	46.000
15.474	4.420	-21.347	0.085	-0.118	0.039	46.000
14.966	1.443	-24.095	0.082	0.003	0.036	361.000
13.449	1.260	-24.334	0.108	0.049	0.048	507.000
17.752	1.926	-25.782	0.126	0.023	0.073	552.000
15.602	1.756	-27.236	0.129	0.042	0.051	552.000
16.623	1.434	-26.429	0.122	0.037	0.065	552.000
14.841	2.302	-26.335	0.129	0.026	0.081	1493.000
14.171	1.968	-26.076	0.111	0.021	0.065	1786.000
14.377	1.955	-27.994	0.125	0.041	0.040	1786.000
17.176	1.612	-28.110	0.133	0.077	0.078	1786.000
15.190	1.643	-29.162	0.135	0.072	0.045	2894.000
17.673	1.420	-29.041	0.135	0.136	0.075	3333.000
15.877	1.237	-28.434	0.145	0.110	0.084	3599.000
17.720	0.912	-30.197	0.126	0.123	0.042	3599.000
19.736	2.139	-31.919	0.144	0.230	0.063	4898.000
18.049	1.544	-27.880	0.145	0.233	0.121	5216.000
15.822	1.663	-28.745	0.129	0.169	0.058	5457.000
15.005	1.692	-28.785	0.130	0.160	0.056	6002.000
15.996	1.474	-28.684	0.130	0.196	0.075	6349.000
13.934	2.302	-26.873	0.118	0.172	0.094	6548.000
16.348	1.297	-26.341	0.112	0.224	0.033	6548.000
17.414	1.663	-27.003	0.125	0.235	0.106	6548.000
16.718	1.925	-27.913	0.123	0.229	0.047	7365.000
14.734	1.353	-25.766	0.109	0.227	0.060	7365.000
15.827	0.929	-25.272	0.107	0.238	0.059	7365.000
10.883	-0.520	-24.807	0.110	0.264	0.017	7826.000
17.155	2.592	-25.223	0.129	0.186	0.077	7928.000
11.429	1.510	-24.184	0.113	0.198	0.077	7986.000
11.197	1.118	-23.600	0.095	0.122	0.024	8000.000
10.480	1.518	-21.203	0.092	0.172	0.017	7998.000
6.470	1.478	-21.249	0.100	0.091	0.012	7998.000
-4.032	0.067	-19.863	0.092	-0.076	-0.053	7998.000
-8.314	0.104	-19.499	0.085	-0.232	-0.075	7765.000
-5.251	3.081	-24.348	0.043	-0.144	-0.044	7765.000
2.428	2.912	-13.245	0.035	-0.062	-0.049	7765.000
-0.703	3.809	-23.661	0.055	-0.144	-0.068	7765.000
-1.671	3.673	-4.994	0.051	-0.020	0.007	7022.000
0.080	0.129	-19.254	0.009	-0.071	-0.063	6801.000
-3.903	2.751	-19.073	0.021	-0.117	-0.090	6801.000
-3.540	1.737	-15.691	0.022	-0.188	-0.067	6801.000
-4.329	3.869	-13.213	-0.001	-0.187	0.016	5702.000
-1.898	2.356	-9.245	0.031	-0.155	-0.083	5619.000
-2.110	2.156	-9.176	-0.011	-0.109	-0.054	4866.000
-4.156	4.541	-13.858	0.012	-0.082	-0.024	4754.000
0.210	3.727	-15.056	0.014	-0.140	-0.071	4754.000
-1.086	1.900	-9.793	0.020	-0.055	-0.080	4754.000
-0.263	2.155	-10.092	-0.008	-0.102	-0.065	2995.000
2.653	2.533	-9.886	0.006	-0.051	-0.015	2888.000
1.936	2.682	-11.274	-0.007	-0.065	-0.035	2888.000
2.595	0.853	-12.539	0.019	-0.103	-0.062	2888.000
1.494	3.579	-12.733	0.003	-0.132	-0.036	1693.000
0.600	1.622	-14.331	0.026	-0.203	-0.030	1296.000
-1.594	2.023	-11.107	0.007	-0.161	-0.050	1296.000
-0.052	3.499	-11.051	0.019	-0.160	-0.026	1296.000
-0.990	2.211	-14.204	0.011	-0.152	-0.047	528.000
-0.731	2.684	-9.065	0.012	-0.138	-0.045	528.000
-2.811	1.609	-16.033	0.029	-0.218	-0.034	295.000
3.412	7.029	-11.725	0.050	-0.303	-0.060	217.000
-3.040	0.682	-16.937	0.028	-0.252	-0.036	217.000
-5.150	2.607	-15.160	0.046	-0.288	-0.062	8.000
-4.340	2.650	-13.339	0.053	-0.335	-0.038	8.000
-4.212	2.555	-13.140	0.046	-0.306	-0.048	0.000
-4.469	3.189	-16.590	0.056	-0.306	-0.041	3.000
1.608	2.799	-18.602	0.048	-0.158	-0.025	43.000
8.596	2.175	-19.213	0.063	-0.058	-0.002	111.000
10.264	1.855	-22.231	0.079	-0.039	0.036	111.000
9.412	0.788	-23.426	0.072	0.044	0.040	111.000
14.004	1.846	-21.505	0.091	0.003	0.044	538.000
13.618	2.227	-24.060	0.112	0.011	0.060	584.000
14.637	1.103	-24.649	0.113	0.043	0.057	957.000
15.571	1.389	-25.983	0.119	0.035	0.065	1197.000
14.572	1.620	-25.382	0.116	0.038	0.040	1521.000
14.363	1.733	-24.284	0.106	0.062	0.050	1599.000
14.433	1.679	-24.752	0.113	0.026	0.059	1599.000
14.504	2.136	-25.946	0.124	0.078	0.036	1599.000
14.365	2.057	-26.222	0.124	0.042	0.079	2857.000
16.289	0.959	-28.395	0.130	0.101	0.084	2857.000
14.349	1.041	-28.337	0.145	0.055	0.034	2857.000
12.585	2.581	-28.185	0.139	0.100	0.058	4423.000
16.309	3.025	-30.039	0.123	0.096	0.084	4423.000
16.513	2.059	-30.929	0.147	0.149	0.057	4423.000
18.647	2.413	-31.458	0.155	0.192	0.062	4423.000
16.403	2.087	-33.072	0.165	0.186	0.115	6062.000
15.886	1.892	-32.906	0.151	0.188	0.084	6452.000
15.648	1.999	-28.658	0.129	0.200	0.109	6452.000
15.193	1.676	-28.369	0.120	0.189	0.043	6452.000
15.927	1.324	-27.698	0.122	0.229	0.067	7162.000
13.261	2.339	-26.388	0.112	0.218	0.070	7362.000
17.114	2.044	-27.385	0.120	0.246	0.052	7362.000
16.702	1.223	-28.373	0.129	0.281	0.088	7362.000
17.672	3.042	-27.930	0.131	0.201	0.080	7843.000
9.522	0.248	-25.481	0.107	0.237	0.016	7843.000
12.549	1.052	-25.473	0.109	0.080	0.056	7843.000
12.743	1.945	-24.979	0.114	0.190	0.035	8000.000
11.931	1.452	-23.064	0.096	0.206	0.039	7998.000
8.006	1.312	-22.279	0.093	0.102	0.003	7979.000
-3.633	-0.203	-19.927	0.099	-0.064	-0.042	7979.000
-8.592	0.861	-20.269	0.098	-0.254	-0.071	7780.000
-7.927	1.412	-19.359	0.046	-0.176	-0.063	7628.000
-0.556	4.301	-20.046	0.045	-0.111	-0.048	7496.000
-1.400	2.426	-14.648	0.053	-0.098	-0.046	7496.000
-2.188	2.631	-23.331	0.039	-0.086	-0.087	7496.000
-2.538	-0.005	-10.589	0.021	-0.083	0.015	7496.000
-2.275	3.996	-5.595	0.022	-0.053	-0.060	6458.000
-4.865	2.344	-18.561	0.034	-0.063	-0.080	6114.000
-0.408	3.093	-15.082	0.004	-0.140	0.036	6114.000
-1.831	3.095	-19.552	0.032	-0.134	-0.059	5437.000
0.715	4.433	-20.029	0.011	-0.129	0.017	4924.000
1.069	3.267	-18.444	0.051	-0.101	-0.084	4628.000
1.774	2.029	-10.256	0.018	-0.023	-0.114	4628.000
-1.095	2.880	-11.113	-0.004	-0.062	0.019	4628.000
-2.643	1.690	-9.705	0.017	-0.094	-0.067	3129.000
-0.937	2.163	-15.193	-0.036	-0.195	-0.056	2985.000
-1.810	3.699	-13.671	0.006	-0.145	-0.047	2357.000
1.109	3.029	-15.229	0.001	-0.149	-0.016	2357.000
2.504	2.624	-18.201	0.023	-0.148	-0.058	1538.000
-0.470	3.357	-17.048	0.018	-0.239	-0.018	1264.000
1.712	1.625	-12.267	0.023	-0.293	-0.036	988.000
1.467	3.404	-6.652	0.047	-0.211	-0.015	824.000
-2.938	3.385	-19.887	0.032	-0.289	-0.075	576.000
-0.725	1.314	-9.107	0.026	-0.161	-0.078	576.000
-1.665	1.379	-21.277	0.032	-0.309	-0.006	576.000
3.710	5.360	-10.579	0.042	-0.294	-0.050	173.000
-5.068	1.133	-19.322	0.034	-0.254	-0.080	84.000
-5.203	3.013	-17.672	0.063	-0.337	-0.040	84.000
-4.899	2.675	-16.088	0.068	-0.391	-0.053	84.000
-5.480	2.661	-16.000	0.059	-0.353	-0.058	84.000
-5.770	2.893	-16.282	0.060	-0.355	-0.048	84.000
-4.912	2.731	-16.216	0.057	-0.348	-0.062	0.000
-2.431	2.134	-19.118	0.067	-0.302	-0.028	29.000
2.534	2.838	-18.762	0.054	-0.142	-0.011	29.000
10.157	2.412	-19.630	0.062	-0.164	0.023	29.000
6.169	0.407	-19.683	0.069	0.032	0.022	29.000
13.589	1.702	-19.752	0.070	-0.051	0.048	370.000
11.704	1.543	-21.538	0.088	-0.016	0.047	370.000
12.385	1.463	-23.014	0.107	0.019	0.056	779.000
15.269	1.647	-25.132	0.120	0.038	0.062	1093.000
15.709	1.949	-26.743	0.134	0.049	0.048	1183.000
15.453	1.282	-24.977	0.115	0.063	0.062	1536.000
16.135	1.583	-27.033	0.123	0.073	0.077	1536.000
15.705	1.472	-27.523	0.126	0.073	0.057	1536.000
16.809	1.961	-27.353	0.128	0.093	0.097	2869.000
14.558	1.140	-28.630	0.137	0.075	0.070	3319.000
17.617	1.790	-27.814	0.129	0.112	0.070	3319.000
14.414	1.774	-28.386	0.138	0.087	0.067	3319.000
12.425	2.282	-30.379	0.140	0.079	0.127	3319.000
15.571	2.359	-28.519	0.135	0.103	0.058	4954.000
15.708	2.077	-30.960	0.144	0.138	0.045	4954.000
18.502	2.337	-32.645	0.149	0.185	0.084	4954.000
18.164	1.475	-31.506	0.152	0.209	0.082	4954.000
16.899	1.817	-32.916	0.156	0.204	0.036	4954.000
15.570	2.742	-33.322	0.158	0.186	0.114	6664.000
14.191	1.383	-29.309	0.137	0.207	0.041	7039.000
15.432	1.824	-31.467	0.134	0.237	0.072	7345.000
17.522	1.971	-30.567	0.130	0.227	0.084	7345.000
15.333	1.011	-26.875	0.114	0.257	0.053	7345.000
15.598	3.617	-26.050	0.118	0.224	0.044	7805.000
13.351	2.404	-23.442	0.122	0.257	0.009	7847.000
12.805	1.323	-23.843	0.101	0.132	0.068	7965.000
12.668	2.007	-23.835	0.111	0.173	0.053	8000.000
11.201	1.683	-19.895	0.081	0.177	0.021	8000.000
7.988	1.151	-20.435	0.087	0.122	-0.000	8000.000
3.611	0.382	-20.533	0.113	0.032	-0.016	8000.000
-0.774	1.643	-19.983	0.099	-0.252	-0.064	7819.000
-7.584	1.984	-22.223	0.053	-0.127	-0.057	7669.000
1.652	3.493	-14.956	0.050	-0.109	-0.068	7465.000
-7.338	2.323	-13.176	0.033	-0.134	-0.071	7302.000
-0.702	4.361	-5.636	0.031	-0.043	-0.073	7302.000
-6.955	4.943	-30.703	0.055	-0.095	-0.057	7302.000
-0.900	1.180	-14.018	0.017	-0.137	-0.136	7302.000
-2.840	3.360	-6.948	0.041	-0.065	-0.008	6142.000
-2.560	2.224	-10.400	0.023	-0.076	-0.120	5955.000
-0.824	1.521	-9.888	0.007	-0.077	-0.081	5505.000
-0.611	3.092	-17.495	0.021	-0.197	-0.061	5505.000
0.582	2.844	-19.519	0.031	-0.199	-0.125	5505.000
0.954	2.772	-11.486	-0.005	-0.225	-0.035	4148.000
-2.882	3.730	-13.499	0.040	-0.212	-0.015	3753.000
-3.652	2.832	-11.390	0.032	-0.204	-0.030	3440.000
-4.541	3.246	-6.860	0.028	-0.096	-0.006	3440.000
-6.008	2.785	-5.927	0.031	-0.191	-0.142	2252.000
-3.587	1.046	-10.514	0.010	-0.234	-0.171	1910.000
-5.579	2.563	-21.067	0.034	-0.321	0.069	1673.000
-1.215	2.035	-17.579	0.059	-0.413	-0.068	1673.000
-3.553	2.139	-12.994	0.061	-0.275	-0.139	1673.000
-2.717	3.281	-20.917	0.065	-0.365	-0.019	814.000
-0.868	3.431	-19.594	0.080	-0.356	-0.027	667.000
-0.693	2.231	-23.173	0.073	-0.324	-0.054	542.000
-0.530	1.916	-18.746	0.065	-0.285	-0.046	542.000
-0.674	4.826	-15.417	0.083	-0.357	-0.075	542.000
-9.159	0.894	-24.388	0.083	-0.311	-0.117	63.000
-6.504	2.879	-20.367	0.081	-0.462	-0.053	63.000
-6.696	2.649	-21.277	0.081	-0.387	-0.063	63.000
-5.915	1.756	-19.611	0.080	-0.403	-0.058	0.000
-5.035	2.382	-20.460	0.086	-0.411	-0.056	6.000
-1.268	1.857	-22.716	0.113	-0.338	-0.041	31.000
4.541	2.203	-26.157	0.120	-0.193	-0.013	31.000
4.862	1.761	-27.528	0.079	0.005	-0.006	31.000
16.601	2.808	-23.465	0.102	-0.078	0.051	326.000
13.733	1.809	-29.364	0.130	-0.007	0.066	431.000
14.365	2.200	-25.629	0.117	0.040	0.051	544.000
16.208	1.566	-26.153	0.122	0.008	0.072	544.000
16.036	1.836	-27.529	0.128	0.059	0.068	1186.000
17.793	1.360	-28.032	0.130	0.062	0.063	1498.000
16.082	2.290	-28.614	0.130	0.056	0.051	1498.000
16.570	2.617	-28.834	0.133	0.044	0.067	1498.000
14.991	2.051	-29.318	0.137	0.038	0.072	1498.000
16.461	2.459	-29.121	0.133	0.101	0.072	1498.000
15.403	0.426	-28.814	0.147	0.078	0.058	1498.000
16.067	1.805	-30.476	0.144	0.125	0.110	3821.000
16.066	1.879	-28.297	0.134	0.159	0.086	4304.000
16.775	1.128	-27.739	0.128	0.182	0.045	4837.000
17.049	1.708	-27.281	0.123	0.196	0.033	4837.000
13.701	2.545	-23.859	0.093	0.172	0.085	4837.000
13.490	0.901	-24.058	0.113	0.155	-0.002	5903.000
14.103	1.290	-22.414	0.095	0.193	0.050	5903.000
14.365	1.699	-22.364	0.100	0.225	0.100	5903.000
16.959	1.127	-24.879	0.102	0.271	0.047	5903.000
15.839	1.031	-25.359	0.117	0.258	0.036	7218.000
14.767	2.056	-23.583	0.100	0.240	0.058	7426.000
14.068	1.772	-23.449	0.086	0.186	0.039	7566.000
12.799	1.441	-22.896	0.088	0.209	0.043	7700.000
15.388	1.531	-23.259	0.100	0.193	0.043	7700.000
13.551	-0.020	-26.281	0.084	0.249	0.064	7700.000
16.329	2.079	-23.055	0.093	0.294	0.003	7980.000
10.708	1.686	-21.532	0.077	0.157	0.063	8000.000
10.241	1.225	-19.188	0.082	0.140	0.028	8000.000
5.058	1.339	-21.100	0.093	0.055	-0.015	8000.000
-4.115	0.197	-19.214	0.093	-0.071	-0.046	8000.000
-7.929	-0.390	-19.422	0.082	-0.226	-0.079	7767.000
-1.769	1.254	-14.480	0.042	-0.119	-0.059	7735.000
0.312	3.722	-22.194	0.048	-0.112	-0.075	7735.000
1.196	2.290	-12.467	0.031	-0.021	-0.051	7735.000
-1.711	3.079	-21.099	0.049	-0.173	-0.064	7095.000
-1.040	3.270	-4.565	0.030	-0.026	-0.042	6807.000
-3.418	1.466	-22.849	0.028	-0.041	-0.022	6464.000
-3.696	1.368	-16.923	0.014	-0.124	-0.135	6380.000
-1.830	3.088	-16.732	0.019	-0.163	-0.015	6380.000
-3.941	2.807	-15.642	-0.016	-0.191	-0.020	6380.000
-0.415	3.033	-10.859	0.027	-0.134	-0.039	5171.000
-3.833	2.821	-13.102	0.001	-0.113	0.059	4687.000
3.452	1.396	-14.222	0.020	-0.108	-0.017	3980.000
1.635	2.330	-15.237	0.014	-0.144	-0.054	3817.000
-0.782	2.406	-9.981	0.018	-0.120	-0.015	3817.000
-1.154	1.318	-9.564	-0.002	-0.105	-0.056	3817.000
1.027	2.529	-11.959	-0.021	-0.109	-0.045	2214.000
0.327	2.141	-15.064	0.024	-0.136	-0.023	2033.000
0.254	2.322	-11.855	-0.002	-0.113	-0.051	2033.000
-1.145	1.956	-8.943	0.006	-0.126	-0.043	2033.000
-1.638	2.346	-8.107	-0.000	-0.111	-0.033	978.000
0.430	3.319	-14.051	0.024	-0.201	-0.055	752.000
-2.271	2.116	-12.812	0.028	-0.163	-0.042	752.000
-0.070	2.779	-14.577	0.029	-0.201	-0.024	752.000
-0.928	1.558	-14.908	0.019	-0.216	-0.048	244.000
2.675	6.884	-7.894	0.035	-0.243	-0.054	138.000
-4.573	0.481	-15.894	0.034	-0.294	-0.034	94.000
-7.349	2.890	-16.563	0.057	-0.324	-0.070	94.000
-5.257	2.854	-15.058	0.065	-0.371	-0.034	94.000
-4.017	2.494	-14.854	0.056	-0.343	-0.058	1.000
-4.606	2.958	-18.274	0.070	-0.336	-0.020	36.000
5.058	3.523	-20.493	0.036	-0.271	0.023	36.000
1.993	2.409	-21.068	0.071	-0.055	0.000	36.000
11.048	2.017	-20.604	0.073	-0.132	0.052	330.000
8.952	2.707	-20.966	0.083	-0.081	0.046	458.000
11.667	2.150	-25.018	0.104	-0.044	0.050	502.000
14.286	1.703	-25.609	0.119	-0.017	0.075	502.000
15.534	1.785	-26.703	0.127	0.026	0.061	502.000
16.407	1.257	-27.704	0.126	0.040	0.061	1420.000
14.949	1.929	-28.706	0.135	0.047	0.074	1696.000
16.946	1.734	-28.353	0.127	0.085	0.056	1696.000
15.196	1.460	-29.439	0.142	0.055	0.066	1696.000
18.817	1.676	-29.275	0.141	0.095	0.057	2842.000
14.676	1.242	-30.143	0.153	0.075	0.090	3157.000
16.728	1.818	-30.853	0.136	0.116	0.063	3461.000
18.139	1.692	-30.454	0.144	0.087	0.070	3461.000
14.190	2.282	-31.488	0.163	0.076	0.056	4801.000
16.973	1.998	-32.205	0.151	0.137	0.053	5235.000
15.797	1.716	-28.640	0.133	0.139	0.122	5621.000
17.224	1.508	-30.127	0.137	0.208	0.044	5716.000
16.287	1.154	-28.117	0.140	0.213	0.079	5716.000
16.330	1.921	-28.400	0.139	0.202	0.043	5716.000
13.892	2.407	-28.132	0.131	0.165	0.040	6760.000
13.785	1.767	-26.755	0.127	0.175	0.108	6760.000
12.783	1.815	-24.843	0.108	0.181	0.035	7363.000
13.259	1.993	-25.373	0.111	0.238	0.029	7536.000
12.688	1.096	-22.853	0.091	0.187	0.046	7536.000
17.160	3.379	-23.154	0.107	0.162	0.047	7536.000
10.851	0.539	-23.246	0.092	0.255	0.048	7911.000
14.903	2.186	-22.527	0.089	0.232	0.044	7935.000
11.410	1.272	-21.527	0.076	0.232	0.008	7999.000
11.446	1.235	-20.356	0.078	0.175	0.034	7999.000
9.752	1.769	-18.633	0.067	0.154	0.036	8000.000
9.413	1.701	-17.671	0.063	0.123	0.005	8000.000
3.032	0.266	-17.979	0.087	0.097	-0.014	8000.000
1.793	-0.668	-16.602	0.106	-0.138	-0.035	8000.000
-5.917	1.704	-22.700	0.044	-0.036	-0.069	8000.000
0.694	2.865	-15.762	0.045	-0.114	-0.060	7552.000
-1.065	2.626	-10.327	0.029	0.008	-0.040	7428.000
0.458	3.172	-20.768	0.043	-0.141	-0.062	7254.000
-1.082	2.918	-8.224	0.031	-0.110	-0.014	7254.000
